line_id,pattern,year,annual_tmean_c,jas_tmean_c,cdd24,hdd18,n_days
长坝线（452）,Pattern 1,2021,16.477808252752645,25.44999997512154,208.9500102996826,1554.0999972820282,365
长坪线（457）,Pattern 1,2021,17.224931526673984,26.186413060063902,282.39999771118164,1402.7000015377998,365
长大线（459）,Pattern 2,2021,17.224931526673984,26.186413060063902,282.39999771118164,1402.7000015377998,365
长天线（453）,Pattern 1,2021,17.224931526673984,26.186413060063902,282.39999771118164,1402.7000015377998,365
长开线（461）,Pattern 1,2021,17.224931526673984,26.186413060063902,282.39999771118164,1402.7000015377998,365
长戒线（452）,Pattern 1,2021,17.224931526673984,26.186413060063902,282.39999771118164,1402.7000015377998,365
长楼线（457）,Pattern 2,2021,14.87835618053397,23.519565333490785,63.40000724792479,1844.7000066936016,365
长永线（455）,Pattern 1,2021,15.343972636412268,24.090217445207678,99.40000343322751,1760.99999076128,365
长河线（461）,Pattern 1,2021,16.34109589539162,25.189130347707998,185.19999885559082,1561.7999897897243,365
长流线（454）,Pattern 2,2021,17.224931526673984,26.186413060063902,282.39999771118164,1402.7000015377998,365
长消线（456）,Pattern 2,2021,16.477808252752645,25.44999997512154,208.9500102996826,1554.0999972820282,365
长滩线（459）,Pattern 2,2021,16.477808252752645,25.44999997512154,208.9500102996826,1554.0999972820282,365
长玉线（462）,Pattern 2,2021,16.477808252752645,25.44999997512154,208.9500102996826,1554.0999972820282,365
长电线（456）,Pattern 1,2021,17.224931526673984,26.186413060063902,282.39999771118164,1402.7000015377998,365
长茨线（458）,Pattern 2,2021,16.477808252752645,25.44999997512154,208.9500102996826,1554.0999972820282,365
长衡线（458）,Pattern 1,2021,16.34109589539162,25.189130347707998,185.19999885559082,1561.7999897897243,365
长高二回（453）,Pattern 1,2021,16.477808252752645,25.44999997512154,208.9500102996826,1554.0999972820282,365
龙代线（451）,Pattern 1,2021,14.152876732365726,22.67500002487846,27.89999771118164,1989.6499934494495,365
龙医一回（458）,Pattern 2,2021,17.61246575460042,26.708695660466734,335.7000026702881,1339.999998807907,365
龙医二回（469）,Pattern 2,2021,17.61246575460042,26.708695660466734,335.7000026702881,1339.999998807907,365
龙恒线（456）,Pattern 3,2021,14.511917769419004,23.1853259957355,45.99999809265136,1930.8500015735626,365
龙新线（452）,Pattern 3,2021,16.953561657340558,25.91630436026532,251.6500072479248,1451.500001937151,365
龙梨线（458）,Pattern 1,2021,14.511917769419004,23.1853259957355,45.99999809265136,1930.8500015735626,365
龙渝线（467）,Pattern 2,2021,17.61246575460042,26.708695660466734,335.7000026702881,1339.999998807907,365
龙燕线（453）,Pattern 3,2021,16.953561657340558,25.91630436026532,251.6500072479248,1451.500001937151,365
龙电一回（478）,Pattern 1,2021,17.61246575460042,26.708695660466734,335.7000026702881,1339.999998807907,365
龙电二回（479）,Pattern 1,2021,17.61246575460042,26.708695660466734,335.7000026702881,1339.999998807907,365
龙电线（457）,Pattern 1,2021,16.23849315022769,25.132608683212943,180.74999809265137,1591.0999997854233,365
龙相一回（451）,Pattern 1,2021,17.61246575460042,26.708695660466734,335.7000026702881,1339.999998807907,365
龙相三回（454）,Pattern 2,2021,17.61246575460042,26.708695660466734,335.7000026702881,1339.999998807907,365
龙相二回（472）,Pattern 1,2021,17.61246575460042,26.708695660466734,335.7000026702881,1339.999998807907,365
龙相四回（471）,Pattern 1,2021,17.61246575460042,26.708695660466734,335.7000026702881,1339.999998807907,365
龙石一回（452）,Pattern 2,2021,17.61246575460042,26.708695660466734,335.7000026702881,1339.999998807907,365
龙石二回（473）,Pattern 2,2021,17.61246575460042,26.708695660466734,335.7000026702881,1339.999998807907,365
龙腾一回（477),Pattern 1,2021,18.366027449908323,27.463587056035582,428.95001220703125,1192.1999914646149,365
龙腾三回（476）,Pattern 1,2021,18.366027449908323,27.463587056035582,428.95001220703125,1192.1999914646149,365
龙腾二回（462）,Pattern 1,2021,17.61246575460042,26.708695660466734,335.7000026702881,1339.999998807907,365
龙腾五回（459）,Pattern 1,2021,18.366027449908323,27.463587056035582,428.95001220703125,1192.1999914646149,365
龙腾四回（461）,Pattern 1,2021,18.366027449908323,27.463587056035582,428.95001220703125,1192.1999914646149,365
龙驹二回（461）,Pattern 2,2021,16.606438346186728,25.5646738798722,222.04999542236328,1527.9500028789043,365
龙驹线（453）,Pattern 1,2021,14.139041038653621,22.76793461260588,31.79998970031739,2006.0000094473362,365
龙高线（454）,Pattern 1,2021,14.152876732365726,22.67500002487846,27.89999771118164,1989.6499934494495,365
万书线（462）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
万利高速（457）,Pattern 1,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
万复线（467）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
万州桥四回（454）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
万永线（463）,Pattern 1,2022,17.503287621393596,27.363043370454207,447.1499938964844,1454.7500056028366,365
万滨一回（459）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
万滨二回（461）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
三铁二回（462）,Pattern 1,2022,17.648219218319408,27.434239263119906,455.50000381469727,1420.3499975204468,365
三高线（461）,Pattern 2,2022,17.648219218319408,27.434239263119906,455.50000381469727,1420.3499975204468,365
五乐线（442）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五俪一回（477）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五俪二回（482）,Pattern 1,2022,16.157123248381158,25.766847714133885,302.049991607666,1690.599994122982,365
五友线（488）,Pattern 1,2022,16.157123248381158,25.766847714133885,302.049991607666,1690.599994122982,365
五星二回（481）,Pattern 2,2022,16.157123248381158,25.766847714133885,302.049991607666,1690.599994122982,365
五桥一回（462）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五桥三回（461）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五桥二回（479）,Pattern 2,2022,16.157123248381158,25.766847714133885,302.049991607666,1690.599994122982,365
五桥五回（472）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五桥六回（485）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五桥四回（467）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五水一回（441）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五水二回（465）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五汇线（463）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五联一回（469）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五联三回（484）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五联二回（471）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五茂一回（478）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五药线（456）,Pattern 1,2022,16.157123248381158,25.766847714133885,302.049991607666,1690.599994122982,365
五郦三回（483）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五长线（454）,Pattern 2,2022,16.157123248381158,25.766847714133885,302.049991607666,1690.599994122982,365
五长线（455）,Pattern 2,2022,16.157123248381158,25.766847714133885,302.049991607666,1690.599994122982,365
五陆线（459）,Pattern 1,2022,16.157123248381158,25.766847714133885,302.049991607666,1690.599994122982,365
五陈线（458）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
五雄线（476）,Pattern 1,2022,16.157123248381158,25.766847714133885,302.049991607666,1690.599994122982,365
五龙一回（475）,Pattern 2,2022,16.157123248381158,25.766847714133885,302.049991607666,1690.599994122982,365
五龙二回（487）,Pattern 2,2022,16.157123248381158,25.766847714133885,302.049991607666,1690.599994122982,365
光国一回（454）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
光国二回（459）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
光山线（461）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
光岩一回（453）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
光岩三回（463）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
光岩二回（458）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
光明一回（452）,Pattern 1,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
光明三回（454）,Pattern 1,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
光明二回（453）,Pattern 2,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
光明四回（462）,Pattern 2,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
光高线（459）,Pattern 1,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
凉响线（459）,Pattern 2,2022,16.41589036396105,26.070108600284744,323.4500026702881,1635.4500018954277,365
凉甘线（458）,Pattern 2,2022,16.41589036396105,26.070108600284744,323.4500026702881,1635.4500018954277,365
凉青线（456）,Pattern 1,2022,17.67726026071261,27.532065308612324,463.80000495910645,1422.350002169609,365
凉风线（454）,Pattern 1,2022,17.67726026071261,27.532065308612324,463.80000495910645,1422.350002169609,365
凉高线（453）,Pattern 1,2022,16.41589036396105,26.070108600284744,323.4500026702881,1635.4500018954277,365
北山一回（453）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
北山三回（455）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
北山二回（454）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
北山五回（458）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
北山四回（457）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
北清一回(459),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
北清二回(461),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
医专一回（476）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
双走线（451）,Pattern 1,2022,16.622602749524052,26.28913045966107,339.65000343322754,1599.4499990940094,365
双龙线（455）,Pattern 2,2022,16.622602749524052,26.28913045966107,339.65000343322754,1599.4499990940094,365
古化线(456),Pattern 1,2022,17.987260239091636,27.783152041227922,490.5499858856201,1362.9000012874603,365
古国线(462),Pattern 1,2022,17.987260239091636,27.783152041227922,490.5499858856201,1362.9000012874603,365
古沙线(454),Pattern 2,2022,17.987260239091636,27.783152041227922,490.5499858856201,1362.9000012874603,365
古瑞二回(464),Pattern 1,2022,17.987260239091636,27.783152041227922,490.5499858856201,1362.9000012874603,365
古瑞线(455),Pattern 1,2022,17.987260239091636,27.783152041227922,490.5499858856201,1362.9000012874603,365
古铁线(458),Pattern 2,2022,17.987260239091636,27.783152041227922,490.5499858856201,1362.9000012874603,365
后关线（461）,Pattern 1,2022,16.548904103285647,26.158152144888174,336.04999351501465,1608.950005352497,365
后桥线（455）,Pattern 2,2022,15.604931497982104,25.110326113908187,253.64999771118164,1789.2500024735928,365
后紫线（462）,Pattern 1,2022,15.578356131298902,25.015217345693838,247.74999237060547,1786.6500044465065,365
后铁线（454）,Pattern 1,2022,17.169041084590024,26.857608753701914,398.8500061035156,1493.1499968767166,365
周医一回(464),Pattern 1,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
周医二回(468),Pattern 2,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
周家坝一回(456),Pattern 2,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
周柳线(452),Pattern 1,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
周铁一回(459),Pattern 2,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
壤杨线（456）,Pattern 2,2022,18.16931505987089,28.023369333018426,511.9999828338623,1325.2999939918518,365
壤武线（453）,Pattern 2,2022,17.987260239091636,27.783152041227922,490.5499858856201,1362.9000012874603,365
壤武线（457）,Pattern 2,2022,17.987260239091636,27.783152041227922,490.5499858856201,1362.9000012874603,365
壤渡线（454）,Pattern 1,2022,18.16931505987089,28.023369333018426,511.9999828338623,1325.2999939918518,365
壤电线（458）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
大三一回（456）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
大三二回（478）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
大医线（453）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
大周线(451),Pattern 2,2022,18.1300000236459,27.975000049756922,515.2500095367432,1338.3000028133392,365
大安二回（459）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
大安线（461）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
大新二回（467）,Pattern 1,2022,18.593561638218084,28.44891301445339,563.5000114440918,1255.2000081539154,365
大桥一回（466）,Pattern 2,2022,18.593561638218084,28.44891301445339,563.5000114440918,1255.2000081539154,365
大桥三回（455）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
大桥二回（462）,Pattern 2,2022,16.157123248381158,25.766847714133885,302.049991607666,1690.599994122982,365
大桥四回（468）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
大铁线（469）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
大高线（477）,Pattern 1,2022,18.593561638218084,28.44891301445339,563.5000114440918,1255.2000081539154,365
太九一回（464）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
太九二回（469）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
太九线（459）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
太双一回（467）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
太双三回（463）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
太双二回（462）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
太塘一回（468）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
太塘二回（471）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
太山一回（466）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
太山二回（456）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
太水一回（461）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
太水二回（455）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
太福二回（472）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
太禾线（458）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
太金线（457）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
宁凉线（457）,Pattern 1,2022,16.41589036396105,26.070108600284744,323.4500026702881,1635.4500018954277,365
小周线(452),Pattern 1,2022,18.1300000236459,27.975000049756922,515.2500095367432,1338.3000028133392,365
平升一回（455）,Pattern 1,2022,17.648219218319408,27.434239263119906,455.50000381469727,1420.3499975204468,365
平升二回（459）,Pattern 1,2022,17.503287621393596,27.363043370454207,447.1499938964844,1454.7500056028366,365
平登线（458）,Pattern 1,2022,17.503287621393596,27.363043370454207,447.1499938964844,1454.7500056028366,365
平贝线（456）,Pattern 1,2022,17.503287621393596,27.363043370454207,447.1499938964844,1454.7500056028366,365
平铁线（457）,Pattern 2,2022,17.503287621393596,27.363043370454207,447.1499938964844,1454.7500056028366,365
映周线(451),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
映天一回(455),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
映天三回(466),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
映天二回(468),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
映平线（453）,Pattern 1,2022,17.503287621393596,27.363043370454207,447.1499938964844,1454.7500056028366,365
映水线(472),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
映流三回(454),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
映流二回(473),Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
映流线(453),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
映申线(474),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
映登线(452),Pattern 1,2022,17.503287621393596,27.363043370454207,447.1499938964844,1454.7500056028366,365
映祥线(471),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
映龙二回(469),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
未来城一回（459）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
未来城二回（477）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
枇杷坪一回(457),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
枇杷坪七回(468),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
枇杷坪三回(465),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
枇杷坪二回(458),Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
枇杷坪六回(467),Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
枇杷坪四回(464),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
枇海线(456),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
枇滨线(463),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
枇睿线(462),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
枇附线(455),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
桥高三回（473）,Pattern 1,2022,17.503287621393596,27.363043370454207,447.1499938964844,1454.7500056028366,365
桥高二回（472）,Pattern 1,2022,17.503287621393596,27.363043370454207,447.1499938964844,1454.7500056028366,365
武陵一回（456）,Pattern 2,2022,17.094794513101448,26.882608745409094,391.600004196167,1515.2500030994415,365
武黄线（455）,Pattern 2,2022,16.83890407183399,26.672282633574113,372.1999988555908,1570.3000137805939,365
江万线（484）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江东线（445）,Pattern 1,2022,16.157123248381158,25.766847714133885,302.049991607666,1690.599994122982,365
江体一回（465）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江体二回（466）,Pattern 3,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江山一回（458）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江山二回（476）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江恒线（456）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江星线（486）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江泉一回（456）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江泉一回（478）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江牌线（464）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江电线（474）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江盐线(463),Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江科一回（457）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江科三回（482）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江移线（467）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江维二回（473）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江观三回（479）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江观二回（454）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江观线（462）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江越线（475）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江都线（481）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
江高线（461）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
油小线（466）,Pattern 1,2022,18.593561638218084,28.44891301445339,563.5000114440918,1255.2000081539154,365
油新一回（482）,Pattern 2,2022,18.593561638218084,28.44891301445339,563.5000114440918,1255.2000081539154,365
油沙一回（472）,Pattern 1,2022,18.593561638218084,28.44891301445339,563.5000114440918,1255.2000081539154,365
油沙二回487,Pattern 2,2022,18.593561638218084,28.44891301445339,563.5000114440918,1255.2000081539154,365
油源线（469）,Pattern 2,2022,18.593561638218084,28.44891301445339,563.5000114440918,1255.2000081539154,365
油玉线（478）,Pattern 1,2022,15.620547973293148,25.102174002191294,247.30000114440918,1786.7499992847443,365
油盐线（479）,Pattern 1,2022,15.620547973293148,25.102174002191294,247.30000114440918,1786.7499992847443,365
油茨一回（467）,Pattern 2,2022,14.80671231142462,24.26521740788999,193.85000228881836,1961.9999994635582,365
油茨二回（481）,Pattern 1,2022,14.80671231142462,24.26521740788999,193.85000228881836,1961.9999994635582,365
油铁一回（483）,Pattern 1,2022,18.593561638218084,28.44891301445339,563.5000114440918,1255.2000081539154,365
油铁二回（471）,Pattern 1,2022,18.593561638218084,28.44891301445339,563.5000114440918,1255.2000081539154,365
油高线（473）,Pattern 1,2022,15.620547973293148,25.102174002191294,247.30000114440918,1786.7499992847443,365
清云一回（476）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清医一回（451）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清寰线（466）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清永线（468）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清沙线（455）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清泉一回（453）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清泉三回（477）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清泉二回（452）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清泉五回（467）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清泉六回（472）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清泉四回（478）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清牌一回（474）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清瑞线（454）,Pattern 3,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清电线（458）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清胜线（459）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清达三回（465）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清达二回（469）,Pattern 1,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
清鑫线（466）,Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
瀼河线（457）,Pattern 2,2022,18.16931505987089,28.023369333018426,511.9999828338623,1325.2999939918518,365
熊园一回(453),Pattern 1,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
熊园二回(467),Pattern 1,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
熊家一回(465),Pattern 1,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
熊家二回(466),Pattern 2,2022,18.1300000236459,27.975000049756922,515.2500095367432,1338.3000028133392,365
熊铁一回(456),Pattern 1,2022,18.1300000236459,27.975000049756922,515.2500095367432,1338.3000028133392,365
申凤线(464),Pattern 2,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
申化线(451),Pattern 1,2022,14.099726008715695,23.375543459602024,139.64999389648438,2092.0499980449677,365
申叶线(459),Pattern 3,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
申周线(457),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
申园二回(463),Pattern 1,2022,14.099726008715695,23.375543459602024,139.64999389648438,2092.0499980449677,365
申园线(487),Pattern 1,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
申城线(468),Pattern 1,2022,14.099726008715695,23.375543459602024,139.64999389648438,2092.0499980449677,365
申大线(469）,Pattern 2,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
申安一回(483),Pattern 1,2022,14.099726008715695,23.375543459602024,139.64999389648438,2092.0499980449677,365
申安二回(478),Pattern 1,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
申明线(458),Pattern 2,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
申污线(488),Pattern 2,2022,18.349862966145555,28.41195651759272,563.2999935150146,1334.399998664856,365
申湖线(455),Pattern 2,2022,14.099726008715695,23.375543459602024,139.64999389648438,2092.0499980449677,365
申玉线(467),Pattern 2,2022,17.503287621393596,27.363043370454207,447.1499938964844,1454.7500056028366,365
申筑一回(474),Pattern 2,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
申筑二回(456),Pattern 2,2022,17.437671263250586,27.27608701457148,437.5000114440918,1462.0499995946884,365
申纺一回(482),Pattern 1,2022,14.099726008715695,23.375543459602024,139.64999389648438,2092.0499980449677,365
申纺三回(479),Pattern 1,2022,14.099726008715695,23.375543459602024,139.64999389648438,2092.0499980449677,365
申纺二回(481),Pattern 1,2022,14.099726008715695,23.375543459602024,139.64999389648438,2092.0499980449677,365
