line_id,pattern,built_up_pct,natural_green_pct,elevation_m,population_density,residential_pct,industrial_distance_km,ndvi_p50,jas_cdd24_per_year,ndjf_hdd18_per_year
江星线（486）,Pattern 2,47.28361171854402,45.76218613812249,272.70681229017043,3357.663330078125,0.67360888481037,2.3756587096403075,0.3280000686645508,433.8606371193604,1005.3848434411344
江泉一回（456）,Pattern 2,46.8490081762615,30.610264868535943,218.1287845916498,2268.25634765625,3.24274898727061,2.379962171805928,0.2320001125335693,433.8606371193604,1005.3848434411344
江泉一回（478）,Pattern 2,46.8490081762615,30.610264868535943,218.1287845916498,2268.25634765625,3.24274898727061,2.379962171805928,0.2320001125335693,433.8606371193604,1005.3848434411344
江牌线（464）,Pattern 1,43.678554522656086,30.05569599854968,214.1285236239448,2721.519287109375,3.20326089310219,2.112881587158342,0.2320001125335693,433.8606371193604,1005.3848434411344
江电线（474）,Pattern 2,47.41114965063087,31.91323581159201,201.2996869840396,3661.601806640625,0.32415810423939,1.4668503895946736,0.2560000419616699,433.8606371193604,1005.3848434411344
江盐线(463),Pattern 1,47.97273727426409,29.69383100330051,199.09890029190916,3661.601806640625,0.34586756687594,1.5472522189436886,0.2320001125335693,433.8606371193604,1005.3848434411344
江科一回（457）,Pattern 2,41.24682498582032,50.98641217232621,297.8606550461502,3601.075927734375,0.40289942598328005,2.3739469630692405,0.3680000305175781,433.8606371193604,1005.3848434411344
江科三回（482）,Pattern 2,39.96397478234764,52.63044130891624,297.0817469572787,3894.1162109375,0.30961676757458,2.372740775858522,0.3920000791549682,433.8606371193604,1005.3848434411344
江移线（467）,Pattern 1,48.111372102403486,32.42579543027973,199.6374947279629,3360.643798828125,0.30545837701365997,1.5697337450618132,0.2560000419616699,433.8606371193604,1005.3848434411344
江维二回（473）,Pattern 2,47.976616086921084,42.77695613187223,279.4618926238649,2869.00927734375,4.65009447226568,2.3737681153474623,0.312000036239624,433.8606371193604,1005.3848434411344
江观三回（479）,Pattern 2,49.73150809257298,32.77019361669944,195.13318859121983,3288.328369140625,0.24333457011012,1.563279334802538,0.2560000419616699,433.8606371193604,1005.3848434411344
江观二回（454）,Pattern 2,52.39019407558734,40.42390194075587,266.1980126425789,3357.663330078125,3.29173826560916,2.368654053295786,0.3040000200271606,433.8606371193604,1005.3848434411344
江观线（462）,Pattern 1,45.7200360060463,27.93950304862514,181.1819152640743,3984.90966796875,0.21879137194936002,0.8412809783508292,0.2160000801086425,433.8606371193604,1005.3848434411344
江越线（475）,Pattern 2,44.27077733577034,46.753037307816356,301.25733006938947,3357.663330078125,3.32935378122291,2.3736798681380664,0.3440001010894775,433.8606371193604,1005.3848434411344
江都线（481）,Pattern 2,52.914945550131435,39.44642633621229,258.04944701646093,2722.776123046875,3.06588436046993,2.373135114889991,0.3040000200271606,433.8606371193604,1005.3848434411344
江高线（461）,Pattern 2,44.51362826490769,45.75135524470222,285.454997668273,3783.814208984375,2.5272768303103597,1.993788348361369,0.3520001173019409,433.8606371193604,1005.3848434411344
油小线（466）,Pattern 1,3.08813656852402,88.3580215698754,369.2697848778836,1177.1649169921875,0.20935939708538,0.3096259820600553,0.6640000343322754,411.0063574223633,995.0432126871012
油新一回（482）,Pattern 2,7.51971175218174,66.63157155892469,231.56723657087423,1147.2210693359375,6.00323434122528,0.6110751184955711,0.5600000619888306,411.0063574223633,995.0432126871012
油沙一回（472）,Pattern 1,8.48885258504708,49.90342110320969,171.46829712518672,1330.4111328125,6.19193487287528,0.0,0.3520001173019409,411.0063574223633,995.0432126871012
油沙二回487,Pattern 2,9.74220737309692,65.73775263550881,195.83433938115087,1821.9566650390625,0.0,0.0209220767007491,0.4880000352859497,411.0063574223633,995.0432126871012
油源线（469）,Pattern 2,10.30933555278124,65.32806214454155,191.1510035284744,1776.6492919921875,0.0,0.3190967927791185,0.4560000896453857,411.0063574223633,995.0432126871012
油玉线（478）,Pattern 1,1.8253353531060799,76.95978504499935,322.3925612974828,354.16229248046875,0.0,0.472199597294369,0.6480001211166382,160.5565044697754,1310.036488528906
油盐线（479）,Pattern 1,2.05587673720835,85.63248022459801,565.4539183179241,333.9424743652344,0.0,0.8919923622919791,0.6880000829696655,160.5565044697754,1310.036488528906
油茨一回（467）,Pattern 2,2.2955706698715503,86.7357609491134,563.6872867937203,276.408203125,1.2242616362660501,0.8922448258459721,0.6800000667572021,153.36361093188478,1339.083911135138
油茨二回（481）,Pattern 1,1.63691337687558,90.46508812833211,610.8749861021946,326.4330749511719,0.0,0.8920514654253434,0.6960000991821289,153.36361093188478,1339.083911135138
油铁一回（483）,Pattern 1,4.04787500895864,73.26596430875081,224.51294971081268,1602.65283203125,0.0,0.8921297816060927,0.5600000619888306,411.0063574223633,995.0432126871012
油铁二回（471）,Pattern 1,8.86577027513331,66.24028091296714,208.14000447060576,1843.6395263671875,0.015293548342370001,0.0262166472302168,0.5280001163482666,411.0063574223633,995.0432126871012
油高线（473）,Pattern 1,3.1459612037093403,85.05705482170471,535.4200441225647,324.06982421875,0.0,0.8193188303455191,0.6480001211166382,160.5565044697754,1310.036488528906
清云一回（476）,Pattern 1,46.06561459208765,22.07177763252093,178.38036365186622,1697.071533203125,6.811070778262169,2.9650919259298787,0.1759999990463256,433.8606371193604,1005.3848434411344
清医一回（451）,Pattern 2,45.35585947975328,25.21319388576026,197.35853458141375,1530.400634765625,8.747254677350579,2.9655898037843027,0.2000000476837158,433.8606371193604,1005.3848434411344
清寰线（466）,Pattern 2,40.16935263589183,18.59054903031958,155.8079458622584,1665.5916748046875,4.96871459522936,2.965589803805336,0.1440000534057617,433.8606371193604,1005.3848434411344
清永线（468）,Pattern 2,46.523555755710674,24.930571192674318,191.80514409986813,1531.60498046875,7.80382761467959,2.965589803783576,0.2000000476837158,433.8606371193604,1005.3848434411344
清沙线（455）,Pattern 1,40.796468954572504,37.04622098789922,251.28748762057225,1503.76611328125,5.8674187720234405,2.909531415105215,0.2720000743865967,433.8606371193604,1005.3848434411344
清泉一回（453）,Pattern 2,38.89047184864372,16.25683838614087,150.13595849667468,1714.1968994140625,7.859349804227691,2.9335849433194374,0.1200000047683715,433.8606371193604,1005.3848434411344
清泉三回（477）,Pattern 2,44.00052790075466,29.40527180889992,211.41839850290555,1530.400634765625,6.9571854177576,2.965589803791035,0.2320001125335693,433.8606371193604,1005.3848434411344
清泉二回（452）,Pattern 2,42.044144684823706,19.2554275861412,169.14326303990825,1755.982421875,9.53323450282105,2.800810033127883,0.1600000858306884,433.8606371193604,1005.3848434411344
清泉五回（467）,Pattern 2,40.3989497393014,16.8240813329849,156.03422441682275,1762.2703857421875,9.00429506361986,2.93052796583902,0.1200000047683715,433.8606371193604,1005.3848434411344
清泉六回（472）,Pattern 2,37.714656236273505,20.015059925955363,155.65525651325606,2064.2666015625,2.66204890189459,2.8158492939494053,0.1440000534057617,433.8606371193604,1005.3848434411344
清泉四回（478）,Pattern 2,47.56442609161123,25.47900045032414,202.0259159445206,1672.4918212890625,9.63265649892745,2.628196996601124,0.2160000801086425,433.8606371193604,1005.3848434411344
清牌一回（474）,Pattern 2,41.84531358671194,24.31166387104692,174.48073022312374,2919.68701171875,2.0093406252553203,1.9231525676895191,0.1920000314712524,433.8606371193604,1005.3848434411344
清瑞线（454）,Pattern 3,45.02721838159169,21.090071135156798,172.09429127102163,1734.37158203125,6.1157972503886,2.965647176456763,0.1759999990463256,433.8606371193604,1005.3848434411344
清电线（458）,Pattern 2,43.683517020515374,15.75172124924736,158.4671677403961,1593.186767578125,9.77973752265561,2.932597787020827,0.1440000534057617,433.8606371193604,1005.3848434411344
清胜线（459）,Pattern 2,35.12789327657634,18.410550720231083,146.27792972311218,1799.1832275390625,2.93367682195501,2.929300352980194,0.1200000047683715,433.8606371193604,1005.3848434411344
清达三回（465）,Pattern 2,41.12360002412885,14.76283353105583,151.30084139903212,1789.498291015625,10.11678006594965,2.931441038605471,0.1200000047683715,433.8606371193604,1005.3848434411344
清达二回（469）,Pattern 1,41.40289407526179,14.9474434348833,152.0384016465586,1789.498291015625,10.27690825044797,2.931847098935579,0.1200000047683715,433.8606371193604,1005.3848434411344
清鑫线（466）,Pattern 2,40.41775089668753,15.767634854771782,154.2819282906874,1789.498291015625,9.72585142622828,2.9315561428914085,0.1200000047683715,433.8606371193604,1005.3848434411344
瀼河线（457）,Pattern 2,3.2988534682014703,72.48752774790032,432.197407597936,334.1381530761719,2.65006905666741,3.956237270785536,0.6400001049041748,353.78237374389647,1071.1596281290658
熊园一回(453),Pattern 1,9.786427290788389,73.25313756844503,359.85907335907336,951.6895751953124,3.04707836674994,1.123446974705936,0.568000078201294,331.2817168762939,1121.4898598132309
熊园二回(467),Pattern 1,9.88407451997666,72.72648289044173,359.9916637662459,1048.153564453125,3.11612618662629,1.124598632666315,0.568000078201294,331.2817168762939,1121.4898598132309
熊家一回(465),Pattern 1,12.32917026872919,68.92232420402082,355.45955201893656,1240.9451904296875,6.23329761055183,1.6889355336322385,0.568000078201294,331.2817168762939,1121.4898598132309
熊家二回(466),Pattern 2,3.3927006607773,91.16753112442666,401.7025158419846,719.5267944335938,0.01439616586982,0.2861526942632204,0.624000072479248,385.2542670250488,1053.0528840103275
熊铁一回(456),Pattern 1,4.94260646860069,86.52087715418597,431.38523010609,349.27978515625,1.2290585271776,1.971613206334134,0.624000072479248,385.2542670250488,1053.0528840103275
申凤线(464),Pattern 2,50.99581746287091,35.59930671592997,267.26323189002653,1406.993896484375,4.35895705742712,0.4470511016363719,0.3280000686645508,331.2817168762939,1121.4898598132309
申化线(451),Pattern 1,12.67424616905585,80.01351128686768,411.8022039831889,347.43182373046875,1.8537648948068302,0.0,0.5920001268386841,142.70273112370606,1366.5121331576793
申叶线(459),Pattern 3,52.1665947946082,34.92564719629418,264.0942479225433,1438.7049560546875,3.5469208112840502,0.2814910148362718,0.3040000200271606,331.2817168762939,1121.4898598132309
申周线(457),Pattern 2,48.037685682908496,38.80700537541182,272.25055069189494,1401.3961181640625,3.46254664722907,0.446885026857206,0.3440001010894775,433.8606371193604,1005.3848434411344
申园二回(463),Pattern 1,37.960416437479374,45.973137582382414,285.5264382605363,995.0963134765624,4.70368558264772,0.0,0.440000057220459,142.70273112370606,1366.5121331576793
申园线(487),Pattern 1,52.638522427440634,33.932349235779306,263.3914536312304,1500.08544921875,4.911576059170731,0.2624876544472368,0.3040000200271606,331.2817168762939,1121.4898598132309
申城线(468),Pattern 1,41.42057860262009,48.63810043668122,275.8512265350385,960.8284301757812,3.51968037887516,0.0,0.440000057220459,142.70273112370606,1366.5121331576793
申大线(469）,Pattern 2,52.68861090137339,32.16537762994102,269.26297921090867,1367.150390625,4.28660723891873,0.2894088870396945,0.2880001068115234,331.2817168762939,1121.4898598132309
申安一回(483),Pattern 1,49.24262556470901,37.16766004834035,275.9728615000693,1197.2156982421875,5.18472927124829,0.0,0.3440001010894775,142.70273112370606,1366.5121331576793
申安二回(478),Pattern 1,52.77329674802876,34.61532662937779,267.2523242841205,1348.2344970703125,3.2058538725554504,0.1932408776991249,0.3040000200271606,331.2817168762939,1121.4898598132309
申明线(458),Pattern 2,47.993502295745,32.46200003315155,275.5311536718042,1220.189208984375,4.51326900887202,0.2814988833449566,0.2880001068115234,331.2817168762939,1121.4898598132309
申污线(488),Pattern 2,45.40627132219882,43.185301650399985,262.23299460103107,1628.2174072265625,1.89698006308546,0.4473118371627857,0.3600000143051147,433.8606371193604,1005.3848434411344
申湖线(455),Pattern 2,50.51149259934146,39.6055113327579,269.88647168364554,1271.1014404296875,3.25725698904094,0.446671331534756,0.3600000143051147,142.70273112370606,1366.5121331576793
申玉线(467),Pattern 2,45.827495193717624,44.59252500896086,289.2230583716672,1245.690673828125,2.94857457890972,0.2643538290005385,0.4000000953674316,312.92172441635745,1137.0590309563363
申筑一回(474),Pattern 2,47.63798745322076,33.16309005116338,270.4459118563585,1262.5982666015625,5.3551776712767,0.4470411910342152,0.2720000743865967,331.2817168762939,1121.4898598132309
申筑二回(456),Pattern 2,47.53454348415064,33.20599656822902,270.5097549825164,1262.5982666015625,5.35136953545969,0.4469607852771582,0.2720000743865967,331.2817168762939,1121.4898598132309
申纺一回(482),Pattern 1,41.6257227084714,41.92851756210151,283.3930090710041,995.0963134765624,4.61293789152658,0.1824982577950614,0.4160000085830688,142.70273112370606,1366.5121331576793
申纺三回(479),Pattern 1,43.77528491391962,41.636356675217264,284.54819603389535,1020.0911865234376,4.998454444659091,0.1772638487085392,0.4160000085830688,142.70273112370606,1366.5121331576793
申纺二回(481),Pattern 1,42.82340402339918,41.78061453122918,283.9275422393925,1020.0911865234376,4.8845043024467,0.1522751626305001,0.4160000085830688,142.70273112370606,1366.5121331576793
申萃一回(477),Pattern 2,40.93477792712178,35.752953669530605,283.3977555476565,1035.000732421875,5.77173675715245,0.0191664152533627,0.3280000686645508,331.2817168762939,1121.4898598132309
申萃二回(462),Pattern 2,39.7867671963126,36.17300131061599,281.41505861499417,1035.000732421875,5.673385058898351,0.0127203116160053,0.3280000686645508,331.2817168762939,1121.4898598132309
申运线(486),Pattern 2,53.300879887541,37.57354089654813,264.9517561062578,1563.0947265625,2.64995072072314,0.4467663123894796,0.3440001010894775,433.8606371193604,1005.3848434411344
申铁一回(461),Pattern 3,15.094364206096369,68.24059778112195,309.65263696648714,423.7642822265625,2.05595790776936,0.0,0.5600000619888306,142.70273112370606,1366.5121331576793
申铁二回(465),Pattern 1,23.891393885330782,64.210995811584,287.4916970742071,617.6649780273438,3.06037158659281,0.0,0.5520000457763672,142.70273112370606,1366.5121331576793
