line_name,date,year,month,day_of_year,weekday,pattern,observed_kwh,observed_mwh_per_day,log1p_kwh,tas_c_mean_7d,pred_target,pred_log1p_kwh,predicted_kwh,predicted_mwh_per_day,base_value,explanation_model,target
未来城一回（459）,2024-05-01,2024,5,122,2,Pattern 2,44272.9787706401,44.272978770640094,10.698152396786828,20.33571434020996,9.901574132634199,9.901574132634199,19960.76819037857,19.96076819037857,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
枇海线(456),2024-01-02,2024,1,2,1,Pattern 2,60625.57386285,60.62557386285,11.012488588527143,9.507142680031913,10.237376209928374,10.237376209928374,27926.75314950668,27.92675314950668,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
五水二回（465）,2024-02-22,2024,2,53,3,Pattern 2,32808.30445336927,32.80830445336927,10.398467426503657,9.59285681588309,10.214143658627194,10.214143658627194,27285.399183576275,27.285399183576274,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
五乐线（442）,2024-02-12,2024,2,43,0,Pattern 2,18959.44275002395,18.95944275002395,9.850110127330876,8.214285714285714,10.13449297208734,10.13449297208734,25196.321346788038,25.19632134678804,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清泉一回（453）,2024-12-16,2024,12,351,0,Pattern 2,40166.81819697304,40.16681819697304,10.600821411638103,7.1214286259242465,10.282160946424044,10.282160946424044,29205.91999833868,29.20591999833868,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
映天二回(468),2024-02-05,2024,2,36,0,Pattern 2,55060.2512709847,55.0602512709847,10.916201504028363,4.5857142720903665,7.840112797613425,7.840112797613425,2539.4913790301975,2.5394913790301974,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
武陵一回（456）,2024-01-21,2024,1,21,6,Pattern 2,15632.74745323175,15.632747453231751,9.65718715496116,6.471428530556815,9.260849177508284,9.260849177508284,10517.061250268245,10.517061250268245,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙相三回（454）,2024-08-24,2024,8,237,5,Pattern 2,101.0367106231007,0.1010367106231007,4.625332656602512,30.678571428571427,6.305843311565038,6.305843311565038,546.7633286119154,0.5467633286119155,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
五陈线（458）,2024-08-13,2024,8,226,1,Pattern 2,49434.66239156891,49.434662391568914,10.808427353484287,31.235714503696986,11.004778220410595,11.004778220410595,60159.91815610462,60.159918156104624,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清鑫线（466）,2024-12-22,2024,12,357,6,Pattern 2,37027.38299271857,37.02738299271857,10.519440005460783,6.814285687037876,10.564767345533374,10.564767345533374,38744.40106456289,38.74440106456289,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江越线（475）,2024-01-31,2024,1,31,2,Pattern 2,19779.45428250232,19.77945428250232,9.892449571672442,6.485714265278408,10.081862409241442,10.081862409241442,23904.465869511954,23.904465869511956,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
映天一回(455),2024-07-09,2024,7,191,1,Pattern 2,30763.03805553082,30.763038055530817,10.334101691191224,27.64285687037877,8.081326030890882,8.081326030890882,3232.518139999574,3.232518139999574,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
枇杷坪七回(468),2024-08-18,2024,8,231,6,Pattern 2,47628.88771912077,47.62888771912077,10.771215736435856,30.507142748151505,10.417604702279313,10.417604702279313,33442.23163323982,33.44223163323982,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
枇附线(455),2024-08-24,2024,8,237,5,Pattern 2,49646.52051740744,49.646520517407446,10.812703728999878,32.14999961853027,11.074806252892763,11.074806252892763,64523.88568154261,64.52388568154261,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
映周线(451),2024-11-03,2024,11,308,6,Pattern 2,17204.87267166926,17.20487267166926,9.75300603892546,18.49285752432687,10.06480307632524,10.06480307632524,23500.11336690861,23.500113366908607,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
万州桥四回（454）,2024-06-09,2024,6,161,6,Pattern 2,3515.724355308041,3.5157243553080413,8.16528525445455,22.650000435965403,7.935777479822239,7.935777479822239,2794.5313638843495,2.7945313638843494,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
万书线（462）,2024-11-09,2024,11,314,5,Pattern 2,43752.0254983119,43.7520254983119,10.686316043641845,18.08571461268834,10.578495718403609,10.578495718403609,39279.980281366785,39.27998028136678,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申周线(457),2024-08-14,2024,8,227,2,Pattern 2,64710.01182626882,64.71001182626883,11.077686664249091,31.107142857142858,11.278872442682578,11.278872442682578,79130.98571941291,79.13098571941292,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
映流三回(454),2024-10-09,2024,10,283,2,Pattern 2,19958.47777271456,19.95847777271456,9.901459385831524,19.535713740757533,9.882874058460109,9.882874058460109,19590.950233015446,19.590950233015448,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙医二回（469）,2024-12-13,2024,12,348,4,Pattern 2,3737.79458495073,3.73779458495073,8.226518534968536,6.771428448813302,6.508365673864866,6.508365673864866,669.7293308615039,0.6697293308615039,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
北山三回（455）,2024-09-15,2024,9,259,6,Pattern 2,41276.37237596903,41.27637237596903,10.628069744446542,30.71428598676409,10.450064874352217,10.450064874352217,34545.615825904475,34.54561582590448,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
映天二回(468),2024-07-12,2024,7,194,4,Pattern 2,31098.90357386721,31.09890357386721,10.34495999764378,27.957142693655832,10.415173477755701,10.415173477755701,33361.02238730071,33.361022387300714,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
太山一回（466）,2024-01-12,2024,1,12,4,Pattern 2,806.4864991095155,0.8064864991095155,6.693926335588021,10.82142870766776,9.515340769576587,9.515340769576587,13565.255424009816,13.565255424009816,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清医一回（451）,2024-04-07,2024,4,98,6,Pattern 2,24332.25218241184,24.332252182411843,10.09959909648748,17.507142748151505,9.920125671200566,9.920125671200566,20334.54606022427,20.33454606022427,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清泉二回（452）,2024-10-22,2024,10,296,1,Pattern 2,26909.94633834265,26.90994633834265,10.200288409893497,18.721428734915598,10.211304918788713,10.211304918788713,27208.05003416393,27.208050034163932,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
太塘二回（471）,2024-04-30,2024,4,121,1,Pattern 2,31260.15929263832,31.26015929263832,10.350131688784884,20.757143020629883,10.255750093765386,10.255750093765386,28444.637646783147,28.444637646783146,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
油沙二回487,2024-03-31,2024,3,91,6,Pattern 2,99.69234355919,0.09969234355918999,4.612069764651103,19.385714394705637,5.252338615191398,5.252338615191398,190.01245115047382,0.19001245115047383,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白羊线（453）,2024-08-17,2024,8,230,5,Pattern 2,45270.0,45.27,10.720421929870149,27.27857072012765,11.012705253132657,11.012705253132657,60638.71091867575,60.63871091867575,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
大医线（453）,2024-01-27,2024,1,27,5,Pattern 2,40077.16767388218,40.07716767388218,10.598587017994198,4.478571551186698,10.497868692151108,10.497868692151108,36237.185580892095,36.237185580892096,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
五桥五回（472）,2024-01-01,2024,1,1,0,Pattern 2,2598.126310658952,2.598126310658952,7.862930633175434,9.47857141494751,7.857420215375522,7.857420215375522,2583.8434272412624,2.5838434272412623,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
长流线（454）,2024-08-13,2024,8,226,1,Pattern 2,37831.88751572292,37.83188751572292,10.540934043440672,29.72857121058873,10.343433840864654,10.343433840864654,31051.47644502031,31.05147644502031,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
光明四回（462）,2024-05-29,2024,5,150,2,Pattern 2,10398.34654593097,10.39834654593097,9.24949825103342,24.821428298950195,8.36289415919443,8.36289415919443,4284.078536896246,4.284078536896246,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
五长线（454）,2024-03-05,2024,3,65,1,Pattern 2,7143.0,7.143,8.874028122556336,6.3285713876996725,8.554714142408102,8.554714142408102,5190.168744403948,5.190168744403948,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申筑二回(456),2024-06-25,2024,6,177,1,Pattern 2,16440.78037216244,16.44078037216244,9.707580957890375,25.21428598676409,9.01944253871242,9.01944253871242,8261.169957331747,8.261169957331747,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
凉甘线（458）,2024-08-27,2024,8,240,1,Pattern 2,25499.10840674514,25.49910840674514,10.14643798238239,30.550000054495676,10.020687064338826,10.020687064338826,22485.874543173093,22.485874543173093,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
五俪一回（477）,2024-09-01,2024,9,245,6,Pattern 2,80140.33867901748,80.14033867901749,11.291547088305894,31.89285741533552,11.445571482363729,11.445571482363729,93485.42170866112,93.48542170866112,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
太金线（457）,2024-01-06,2024,1,6,5,Pattern 2,33144.9199342509,33.1449199342509,10.40867490913272,9.871428421565463,10.516787167714659,10.516787167714659,36929.2828800105,36.9292828800105,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
太双二回（462）,2024-05-22,2024,5,143,2,Pattern 2,22647.74150301905,22.64774150301905,10.027859566586896,24.628571374075754,10.12083631664396,10.12083631664396,24854.54925472169,24.85454925472169,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
万滨二回（461）,2024-12-17,2024,12,352,1,Pattern 2,30847.66701707107,30.84766701707107,10.3368488198772,7.26428576878139,10.344678897001176,10.344678897001176,31090.16259959197,31.09016259959197,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申凤线(464),2024-05-04,2024,5,125,5,Pattern 2,17229.37287440291,17.22937287440291,9.75442897028624,16.47857121058873,9.392540576447011,9.392540576447011,11997.543860477232,11.997543860477231,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江高线（461）,2024-01-31,2024,1,31,2,Pattern 2,26797.79950147598,26.79779950147598,10.196112370774589,6.485714265278408,10.108519814040003,10.108519814040003,24550.29334813262,24.550293348132623,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
大周线(451),2024-04-26,2024,4,117,4,Pattern 2,1705.300649201596,1.7053006492015959,7.442082943006449,20.15714236668178,9.221994459899268,9.221994459899268,10116.22261381505,10.11622261381505,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
太水一回（461）,2024-01-04,2024,1,4,3,Pattern 2,23638.99972445812,23.63899972445812,10.070695459864286,9.721428394317625,9.242513012550859,9.242513012550859,10325.957751084552,10.325957751084552,9.408086321300905,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-03-24,2024,3,84,6,Pattern 3,1316.430374776932,1.316430374776932,7.183438432549972,17.542857306344168,9.158352462991195,9.158352462991195,9492.403452618624,9.492403452618625,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-09-02,2024,9,246,0,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,30.485714231218612,6.818305104206079,6.818305104206079,913.4338258594117,0.9134338258594117,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-12-30,2024,12,365,0,Pattern 3,25100.30831282013,25.10030831282013,10.130675247778203,7.250000136239188,9.478565801140164,9.478565801140164,13075.418874088235,13.075418874088234,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-04-14,2024,4,105,6,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,16.83571379525321,5.6708374764984635,5.6708374764984635,289.27753323673886,0.2892775332367389,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-09-25,2024,9,269,2,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,26.621429443359375,6.828179114167892,6.828179114167892,922.5076784990807,0.9225076784990808,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-11-07,2024,11,312,3,Pattern 3,14877.20215483232,14.87720215483232,9.60765247815947,14.778571265084404,7.317195315474303,7.317195315474303,1504.9742583343825,1.5049742583343826,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-07-30,2024,7,212,1,Pattern 3,2941.607306333276,2.941607306333276,7.987051306212329,26.49285670689174,8.424064373372891,8.424064373372891,4554.380648461054,4.554380648461054,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-02-10,2024,2,41,5,Pattern 3,31037.96303569512,31.03796303569512,10.342998566383933,1.942857129233224,10.145380996742881,10.145380996742881,25472.16939793413,25.472169397934127,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-04-14,2024,4,105,6,Pattern 3,600.952635179959,0.600952635179959,6.4001787631104,12.107142993382045,5.189474108690507,5.189474108690507,178.37419679222978,0.1783741967922298,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-06-16,2024,6,168,6,Pattern 3,16922.58150604623,16.92258150604623,9.736463283694833,23.04285648890904,8.965565257773541,8.965565257773541,7827.80577169632,7.827805771696321,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-07-02,2024,7,184,1,Pattern 3,600.952635179959,0.600952635179959,6.4001787631104,19.85000010899135,6.543558899087683,6.543558899087683,693.7547454818146,0.6937547454818146,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-11-03,2024,11,308,6,Pattern 3,9170.466228290948,9.170466228290948,9.123852446502731,18.49285752432687,12.009162382387299,12.009162382387299,164251.8655371386,164.2518655371386,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-06-16,2024,6,168,6,Pattern 3,7302.026027192079,7.3020260271920785,8.896044065517918,23.907142094203405,7.52358434947826,7.52358434947826,1850.19073113672,1.8501907311367198,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-09-12,2024,9,256,3,Pattern 3,10603.92143334596,10.60392143334596,9.269073458517399,26.464285441807338,8.098655890294403,8.098655890294403,3289.0429233801005,3.2890429233801006,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-09-25,2024,9,269,2,Pattern 3,21927.15957115647,21.92715957115647,9.99552691500633,23.964285714285715,8.548679739334643,8.548679739334643,5158.9374656115515,5.158937465611552,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-04-14,2024,4,105,6,Pattern 3,4534.296568744076,4.534296568744075,8.419645755944465,16.357143265860422,7.947390777644787,7.947390777644787,2827.185948889961,2.827185948889961,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-02-12,2024,2,43,0,Pattern 3,15188.27804118018,15.18827804118018,9.628345065900733,6.8928572450365335,9.214423617583373,9.214423617583373,10039.91593412714,10.03991593412714,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-10-25,2024,10,299,4,Pattern 3,1696.349529754424,1.6963495297544242,7.436823213238458,13.735714094979423,7.40690521256351,7.40690521256351,1646.3203436391152,1.6463203436391152,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-01-16,2024,1,16,1,Pattern 3,3801.67780012914,3.80167780012914,8.243460781785627,10.80714293888637,13.717500895560443,13.717500895560443,906639.1433884029,906.6391433884029,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-01-12,2024,1,12,4,Pattern 3,18056.90407916423,18.05690407916423,9.801338767033858,7.8714287621634345,8.735182037110357,8.735182037110357,6216.865981729418,6.216865981729418,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-11-25,2024,11,330,0,Pattern 3,29883.24443914731,29.88324443914731,10.3050866786616,10.978571346827916,9.399477653706292,9.399477653706292,12081.068058189572,12.081068058189572,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-09-11,2024,9,255,2,Pattern 3,22343.47637226405,22.34347637226405,10.014334427316474,26.650000163487025,8.882313803843275,8.882313803843275,7202.438812590892,7.202438812590891,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗电线（456),2024-01-15,2024,1,15,0,Pattern 3,3250.812653045413,3.2508126530454127,8.086967859243561,7.76428576878139,7.930566236753388,7.930566236753388,2780.00106378672,2.78000106378672,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙燕线（453）,2024-07-20,2024,7,202,5,Pattern 3,2607.177214790333,2.607177214790333,7.866406871194432,27.67142813546317,7.851937106557083,7.851937106557083,2569.7092345208584,2.5697092345208583,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-10-14,2024,10,288,0,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,18.83571461268834,5.7214415225607675,5.7214415225607675,304.34476722879475,0.3043447672287948,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-06-10,2024,6,162,0,Pattern 3,7988.545725518734,7.988545725518734,8.985889181764609,23.192857469831193,9.310372902701834,9.310372902701834,11051.068706723605,11.051068706723605,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-08-20,2024,8,233,1,Pattern 3,12972.24876609582,12.97224876609582,9.470644729067098,25.00714329310826,10.331937591951181,10.331937591951181,30696.533611218078,30.69653361121808,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-02-20,2024,2,51,1,Pattern 3,5806.190288155502,5.806190288155501,8.666852133589343,9.185714312962123,8.585930457903526,8.585930457903526,5354.773719631315,5.354773719631314,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-11-21,2024,11,326,3,Pattern 3,15152.1786669867,15.1521786669867,9.625965601932268,8.778571401323592,9.139379283166146,9.139379283166146,9313.98137123384,9.31398137123384,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-05-20,2024,5,141,0,Pattern 3,601.003354734218,0.601003354734218,6.400263017941496,19.764285768781388,6.7523960097841025,6.7523960097841025,855.107549153615,0.855107549153615,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-03-09,2024,3,69,5,Pattern 3,15737.96199312097,15.73796199312097,9.663894572726967,7.55714293888637,9.04220100136338,9.04220100136338,8451.360254124487,8.451360254124488,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-01-22,2024,1,22,0,Pattern 3,5009.190093660626,5.009190093660626,8.519229136205531,2.8142857210976735,8.685837187137937,8.685837187137937,5917.493310583574,5.917493310583574,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-07-05,2024,7,187,4,Pattern 3,100.8916963844857,0.1008916963844857,4.623910449023039,22.02857153756278,7.077624552435873,7.077624552435873,1184.1499106385334,1.1841499106385334,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-01-26,2024,1,26,4,Pattern 3,16688.50997311243,16.688509973112428,9.72253565571631,0.7142857483455113,9.89878377842131,9.89878377842131,19905.14542610939,19.90514542610939,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-09-18,2024,9,262,2,Pattern 3,21570.47741773287,21.570477417732867,9.979127231137397,30.478571483067103,9.38802252052182,9.38802252052182,11943.456046186739,11.94345604618674,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-01-24,2024,1,24,2,Pattern 3,19497.41821514624,19.49741821514624,9.878088624089674,3.51428576026644,9.8360284545576,9.8360284545576,18694.319073024497,18.6943190730245,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-10-05,2024,10,279,5,Pattern 3,14616.79110572771,14.61679110572771,9.589994634729427,15.98571423121861,8.459169892453767,8.459169892453767,4717.139808141062,4.717139808141062,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-08-18,2024,8,231,6,Pattern 3,14861.59525992185,14.86159525992185,9.606602950392919,25.05000032697405,10.175744051280383,10.175744051280383,26257.47442821929,26.257474428219293,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-03-21,2024,3,81,3,Pattern 3,200.4877706025602,0.2004877706025602,5.305728687746207,14.178571564810616,8.917790341739588,8.917790341739588,7462.579036392865,7.4625790363928655,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-10-02,2024,10,276,2,Pattern 3,14646.14765085514,14.64614765085514,9.592000895888454,25.092856543404714,9.191429186872693,9.191429186872693,9811.665094562495,9.811665094562494,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-12-07,2024,12,342,5,Pattern 3,14635.04343779673,14.63504343779673,9.591242494008206,7.592857224600656,7.955855405144633,7.955855405144633,2851.2270955779586,2.8512270955779586,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申叶线(459),2024-01-14,2024,1,14,6,Pattern 3,200.8747538234913,0.2008747538234913,5.30764747452598,10.457142966134208,9.509172730563197,9.509172730563197,13481.835763621648,13.481835763621648,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-03-24,2024,3,84,6,Pattern 3,16392.62866793848,16.392628667938478,9.704648042470813,13.464285578046526,9.494594983943863,9.494594983943863,13286.712087382088,13.286712087382087,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-02-28,2024,2,59,2,Pattern 3,21439.51664703713,21.43951664703713,9.973037712237552,2.978571497968265,9.866897271594384,9.866897271594384,19280.421054495113,19.280421054495115,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-08-08,2024,8,221,3,Pattern 3,14909.40661857387,14.90940661857387,9.609814678921053,29.08571434020996,9.489703674692128,9.489703674692128,13221.876473100132,13.221876473100131,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-11-21,2024,11,326,3,Pattern 3,6743.824137432235,6.743824137432235,8.816530695274853,8.599999904632568,11.059593735457183,11.059593735457183,63549.728213427705,63.549728213427706,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
罗中线（459）,2024-12-12,2024,12,347,3,Pattern 3,17288.33775346164,17.28833775346164,9.757845275657008,4.2714285509926935,8.177060568404206,8.177060568404206,3557.379659489347,3.5573796594893468,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-08-25,2024,8,238,6,Pattern 3,22646.62866320501,22.64662866320501,10.027810430649064,27.078571592058456,9.912685239871191,9.912685239871191,20183.802320869043,20.18380232086904,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白地线（453）,2024-06-30,2024,6,182,6,Pattern 3,807.479988944253,0.807479988944253,6.695155927868867,21.84285763331822,6.266562973911283,6.266562973911283,525.6641052603087,0.5256641052603087,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
申铁一回(461),2024-01-14,2024,1,14,6,Pattern 3,13674.2221540372,13.6742221540372,9.523340872426031,8.128571510314941,11.089386698748173,11.089386698748173,65471.579392894724,65.47157939289472,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙新线（452）,2024-11-29,2024,11,334,4,Pattern 3,399.9788930591882,0.39997889305918816,5.993908790158636,8.728571483067103,9.297568019261472,9.297568019261472,10910.450476550179,10.910450476550178,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-01-26,2024,1,26,4,Pattern 3,998.078667250856,0.998078667250856,6.906833521545103,4.392857210976737,9.790804132934063,9.790804132934063,17867.669177386404,17.867669177386404,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
白普线（455）,2024-10-06,2024,10,280,6,Pattern 3,3830.693186287149,3.830693186287149,8.25106206967629,14.607142857142858,7.067807729136946,7.067807729136946,1172.5724234328668,1.1725724234328667,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-03-18,2024,3,78,0,Pattern 3,18086.1864969558,18.0861864969558,9.802959038209337,10.528571265084404,9.497246824248013,9.497246824248013,13321.99574047505,13.32199574047505,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
清瑞线（454）,2024-04-04,2024,4,95,3,Pattern 3,4524.340908542753,4.524340908542753,8.41744819220067,20.185714176722936,11.058890431139526,11.058890431139526,63505.04842547054,63.505048425470534,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
龙恒线（456）,2024-04-13,2024,4,104,5,Pattern 3,11204.6006216736,11.2046006216736,9.324168987803667,12.914285659790039,9.502856989175973,9.502856989175973,13396.950000201063,13.396950000201063,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
江体二回（466）,2024-06-05,2024,6,157,2,Pattern 3,1924.482327807946,1.924482327807946,7.562931775237227,22.228572028023855,8.68048232230678,8.68048232230678,5885.885282788374,5.885885282788374,8.683049237372236,pattern_specific_rf_static7_temperature_mechanism_no_lags,log1p_kwh
