Daily temperature,3-day temperature,7-day temperature,15-day temperature,7-day Tmax,7-day Tmin,Diurnal temperature range,CDD24,HDD18,7-day CDD24,7-day HDD18,Built-up share,Natural/green share,Elevation,Population density,Residential share,Nearest industrial distance,NDVI p50,pattern
0.006231476,0.14159782,0.33283323,0.072192356,0.09239717,0.14026079,0.0009793274,0.0045382273,0.0,0.12961303,0.0,0.08540355,0.20304066,0.060031835,0.2633595,-0.028795294,-0.046857655,0.029868629,Pattern 2
0.030274646,0.2158967,-0.052003466,-0.098831534,-0.048414987,-0.09520675,-0.044576176,0.0434883,-2.8469136e-05,-0.0352879,-0.0036557987,0.13732667,0.2058453,0.054482833,0.48720998,-0.05480467,0.025284475,0.064300366,Pattern 2
-0.009329953,-0.05432373,-0.10553683,0.07522992,-0.21211444,0.051405925,-0.061358385,0.020381885,0.0016818271,-0.121220656,-0.0017565759,-0.004211972,0.037175514,-0.3815958,-0.33186463,-0.2544705,-0.014951898,-0.20336689,Pattern 2
0.026440915,0.20388873,0.19362894,0.106851585,0.10825871,-0.06144186,0.010808282,0.025282003,0.0,0.09676273,0.0,0.14749157,0.1327872,0.02448402,0.28241843,0.0120820105,0.0067741796,-0.005111717,Pattern 2
-0.02896353,0.0059213885,0.019291092,-0.17679547,0.10451094,-0.005040854,0.014305567,-0.00013643708,-0.026405606,-0.027390264,0.021904964,-0.08248957,-0.18926732,0.200634,0.34749457,0.11588367,0.2839497,0.17573872,Pattern 2
0.0005122676,-0.09152474,0.0219629,0.3295186,0.19979443,0.1976161,0.038287383,-0.0019946054,-0.008157065,-0.03163352,-0.08050703,0.2991191,0.29051945,0.106761314,0.43610126,0.03718651,0.18749422,0.12424402,Pattern 2
0.014211077,-0.009303162,0.0033302277,-0.3198124,-0.016345995,-0.0939276,-0.026712332,-2.8490196e-05,0.025467,0.00034829427,-0.018087199,-0.4172365,-0.52164024,-0.100630715,0.1290644,-0.30799574,-0.15904635,0.053682953,Pattern 2
-0.0048681535,-0.04982519,-0.073990926,-0.040243067,-0.0076373816,-0.06671518,0.02107114,-0.00086514273,-0.00048638182,0.020444809,-0.033158418,0.120382726,0.2584628,0.08819987,0.33186415,0.15798679,0.040530533,0.031778682,Pattern 2
-0.034178916,0.011493733,-0.028098142,-0.025832828,-0.14990804,-0.011513774,-0.04653813,-0.020835187,-0.0010127967,-0.022618165,8.199939e-05,-0.3888111,-0.3792877,-0.008536812,0.3038698,-0.01655208,0.060373995,0.11694929,Pattern 2
0.021195432,0.002891886,-0.13015798,0.09638696,-0.07683168,0.081928685,-0.15426484,-0.0011209412,0.0030099438,-0.23714349,0.12511738,-0.40175313,-0.62489,-0.27172095,-0.4913161,-0.20136684,-0.7152365,-0.18058121,Pattern 2
-0.009747091,-0.031726196,-0.016778829,-0.027798045,-0.006008954,0.019965766,0.04867665,-0.00042584844,-0.011294874,0.007889962,-0.033930242,-0.15394437,-0.34048447,-0.06044903,-0.13317847,-0.12525524,0.28208137,0.25067213,Pattern 2
-0.027621219,-0.055918593,0.034535795,0.0023348464,0.14107351,0.32840678,0.44311124,-0.001923289,0.021729393,0.02125964,-0.14170931,-0.41992983,-0.60520935,-0.38253132,-0.04655223,-0.17635329,0.34358412,-0.963963,Pattern 2
-0.004966514,-0.002710658,0.13493899,-0.1456744,0.006188802,0.0623212,-0.022302968,-0.0027613984,0.0037479042,-0.016590925,0.20532669,0.31033662,-0.043686107,-0.06777455,-0.31269473,0.065185755,0.020819418,-0.17762013,Pattern 2
0.026899515,0.11131287,0.20710084,0.10708012,0.039334506,0.21334183,-0.0041561234,0.017687343,0.0,0.07429411,0.0,0.025570063,-0.1499773,0.20113988,0.2712407,-0.16619074,-0.018066585,0.18363039,Pattern 2
0.01852736,0.006615635,-0.017018216,0.0066126036,-0.043803714,0.0015708293,-0.026807267,0.006485994,0.0014262386,-0.014873733,0.008820434,-0.40373108,-0.48826787,-0.023733458,0.25293776,-0.2517481,-0.0063601024,0.07061521,Pattern 2
-0.007991326,0.010632888,-0.034271,0.10877909,-0.036495537,-0.0045383177,-0.0051551764,-0.0009558398,-0.0011228914,-0.0022217478,-0.0011940321,0.10525497,0.12191954,0.07340802,-0.33511975,0.15588048,-2.5602223e-05,0.19836675,Pattern 2
0.0011425242,-0.02250492,-0.023795221,-0.05676816,0.09150785,-0.15896627,0.0064971317,-0.0026721845,0.0006072057,-0.01257949,-0.053192362,-0.10142303,0.02302543,-0.071853235,-0.10889942,-0.35246617,-0.30114096,-0.008912273,Pattern 2
0.014901265,-0.00121544,-0.025671178,-0.07046534,0.0030372138,0.047063585,-0.0140854325,-0.00040796658,0.013889356,-0.013749651,0.011007204,-0.15553977,-0.32728186,0.0936097,0.23453927,0.26628223,0.22056922,0.092253916,Pattern 2
-0.028465562,0.0061458237,-0.021475049,-0.14208242,0.13115394,-0.056862224,-0.038099434,-0.0001242165,-0.016779348,-0.013535143,0.004343375,-0.32633048,-0.29590753,0.41448882,-0.26315585,0.03869021,0.2794718,-0.060202967,Pattern 2
-0.0048527457,-0.01584437,-0.05207541,-0.11274259,-0.013490615,-0.023188213,-0.011485864,-0.0005514706,-0.0016828661,-0.016856665,0.0029594803,0.07359405,0.2545701,0.07590091,-0.62151283,0.00049820874,-0.043411836,0.1926717,Pattern 2
-0.008637933,-0.039681606,-0.08399453,-0.10519473,0.06517923,-0.018842073,0.019734249,-0.00018953929,-0.001916254,-0.018711276,-0.025824131,0.19376467,0.21484506,0.041128103,0.35879162,-0.018738685,-0.0002949078,0.0779281,Pattern 2
0.007884742,-0.010284173,-0.059152715,-0.102567546,-0.04417669,-0.14286827,-0.00013569374,0.011718479,-0.003047646,-0.01843549,-0.019773928,0.08642763,-0.014214635,-0.031180402,-0.4187978,0.027382141,-0.019378873,0.13796107,Pattern 2
0.015269703,0.1653226,0.17920704,0.1371478,0.019989043,-0.022598406,0.0011529012,0.018656475,0.0,0.01905622,0.0,0.21511057,0.28570122,0.04776121,0.30004245,0.15413108,0.04267128,0.06318923,Pattern 2
-0.06292517,-0.05792431,-0.07269738,-0.15136491,-0.19299287,-0.23129684,-0.026340395,0.0018668715,-0.061329454,-0.04078847,0.04492284,0.19664301,0.25676873,0.08074079,0.5532585,0.40109625,0.08258104,0.050551616,Pattern 2
0.01588996,0.003430609,0.037141737,-0.0770832,0.07123311,-0.110774964,0.042132497,0.0004955853,0.016456706,-0.00999989,0.0449729,-0.31561852,-0.30440423,0.40004224,-0.29132873,0.051705685,0.26323956,0.12768394,Pattern 2
0.003605155,0.08014297,0.33960962,0.12738657,0.08155452,-0.07470094,0.0031131394,0.006355632,0.0,0.13346866,0.0,0.22245814,0.22620814,-0.003338393,0.3137617,0.072194606,0.02027552,0.05092439,Pattern 2
-0.029685615,-0.065017134,-0.07288853,-0.027705109,-0.077180155,-0.05577466,0.008405978,-0.00038917456,-0.016529113,-0.016937256,-0.05121297,0.045724705,0.119631924,0.04945771,0.36219072,-0.05650881,0.04201024,0.04941712,Pattern 2
-0.0041156667,-0.03156848,-0.019542303,0.013046639,-0.01706047,0.015502906,0.0013210486,-0.007803283,0.003934431,-0.020824151,0.037765905,0.060325254,-0.0695553,-0.19645303,0.24163422,0.0030872973,-0.2213173,-0.054276753,Pattern 2
0.007398171,-0.059629727,0.12856859,-0.11373474,0.011323475,0.013195386,0.0044421023,-7.218064e-05,0.0026565657,-0.015907992,0.1770039,0.08158971,0.141659,0.01621047,0.33473474,0.09789527,-0.13301118,0.027474895,Pattern 2
-0.028198022,-0.081650846,-0.023913797,-0.065985836,-0.02351001,-0.09766851,0.0048637115,-0.0017643109,-0.0021742643,-0.014109905,0.049479213,-0.16687635,-0.39182106,0.018531678,0.39580488,-0.037984658,0.13802142,-0.04831323,Pattern 2
-0.009370737,0.13679536,0.33470744,0.11346985,0.084532894,0.1476413,-0.0008288043,-0.009973177,0.0,0.12947418,0.0,0.14519492,0.14678921,-0.02808576,0.21952893,0.0098819,-0.06488579,0.028513923,Pattern 2
-0.00037494572,-0.010220823,0.34103975,0.17706963,0.18561769,0.043577246,0.007412672,0.0055515687,0.0,0.04466961,1.4668009e-05,0.1492183,0.15773383,0.1601177,-0.3094106,0.22804472,-0.017732177,0.21190804,Pattern 2
0.02025548,0.011458421,-0.058886625,0.22544366,-0.0710183,-0.07435769,0.015086684,0.003202388,0.0006422217,0.004021365,-0.18197216,0.10942591,0.2700529,0.07266067,-0.27402654,0.10139768,0.042273324,0.19698906,Pattern 2
-0.0022671903,-0.008277621,-0.036229704,-0.038489215,-0.009409743,0.00023433087,0.0018650574,-0.0006102161,-0.00096716057,-0.006831183,-0.00931051,-0.06738776,-0.13170879,0.02795682,-0.41190314,-0.11481317,-0.5041446,-0.25790367,Pattern 2
0.0024564932,-0.026984895,-0.034390677,-0.02955178,-0.015625292,-0.017443253,-0.00075490604,-0.00024472523,0.010831915,-0.010402149,0.01765822,0.22131369,0.37546143,0.19046165,-0.16319117,0.16569321,-0.09335907,0.2072408,Pattern 2
0.049528696,-0.010831436,0.013862183,-0.05869429,0.018440904,0.16817334,0.010381784,0.0,0.044453587,-0.021132875,0.047897838,0.07742969,0.102277815,-0.21843079,0.13677146,-0.24139199,0.007493791,0.012396848,Pattern 2
-0.006326061,0.047546025,0.055495907,0.36377704,-0.10500929,-0.0058747754,-0.025917526,-0.012830061,-6.843392e-05,0.07433319,0.00096310716,-0.2865194,-0.28178146,0.40984106,-0.26977205,0.07485217,0.29121375,0.14611742,Pattern 2
-0.016915895,-0.039600696,-0.07850573,-0.10305695,-0.04008633,-0.014171817,0.0063965656,-0.002438803,0.0008540958,-0.062476017,-0.013676989,-0.09317173,-0.16161717,0.05625789,0.47755978,0.35052478,0.20848864,0.14105375,Pattern 2
0.017510366,0.16964097,0.2814012,0.1670732,0.24196199,0.066092655,-0.0008358625,0.01689917,0.0,0.10747179,0.0,-0.29080755,-0.30547166,0.04700987,0.4646229,0.2089917,0.21661554,0.15867285,Pattern 2
0.0011003728,0.07857713,0.27708125,0.08560096,0.09394471,0.05589245,0.0034740646,-0.0033218306,0.0,0.13406442,0.0,-0.1198223,-0.48020822,0.042158056,0.19249824,0.072332315,0.14149177,0.08842331,Pattern 2
-0.022639452,-0.07443503,-0.11357586,-0.05643034,0.0010899089,-0.077666104,0.014579277,0.00061146787,-0.009403443,-0.023072237,-0.0593717,0.16817264,0.17270835,0.06848295,0.1446171,-0.05183273,0.090497985,0.07403885,Pattern 2
-0.0841793,0.006007013,-0.1284811,-0.08791674,-0.106482215,0.14479546,-0.44293603,-0.05333603,-0.0032107672,0.0708123,-0.24293034,0.08964029,0.1440256,-0.17671686,0.11817708,-0.5205375,-0.12837416,0.05054204,Pattern 2
-0.012726325,-0.043875385,-0.002050223,-0.04406049,-0.11948736,0.042982448,-0.061726946,-0.001538043,-0.012066644,-0.012924601,0.0043645566,-0.3055007,-0.34191957,-0.12857981,-0.34227073,-0.006824241,0.15142536,0.027468193,Pattern 2
0.0051719574,-0.056998312,-0.073711075,0.011212431,-0.021476721,-0.005310889,0.02033655,-0.0020013335,0.0023753704,-0.02104358,-0.042595606,0.12318092,0.19191691,0.019278353,0.32933503,0.1809144,0.075992964,0.018563157,Pattern 2
0.014732927,0.03943975,0.060074084,-0.3432575,0.15726164,-0.25447908,-0.044060834,-6.1536986e-05,-0.003712267,-0.023981383,0.056754187,-0.35131094,-0.37379307,-0.04083338,0.32063597,0.120883256,0.10047301,0.10255931,Pattern 2
-0.0021127802,0.058506437,-0.02516807,-0.089850724,-0.14397795,0.13292117,0.019785898,-0.0007640857,0.018934675,-0.004653278,0.078015715,-0.25048867,-0.53199506,-0.1083763,0.17490174,-0.23851912,0.04143312,-0.03744176,Pattern 2
-0.012376965,-0.07720948,0.20333308,0.121030785,-0.08865864,0.0063900654,-0.05347895,-0.011971628,-0.00026637237,0.03964721,-0.0013643606,-0.03266197,0.19444709,0.02146319,0.15473324,-0.056071263,-0.07743567,0.027578901,Pattern 2
0.015757198,-0.027638303,-0.03393362,0.012632602,0.043998104,0.019470127,-0.009296345,-0.00042510856,0.018600233,-0.018244596,0.014352016,0.13426612,0.23689587,0.11245594,0.36828575,0.16277468,-0.007804203,0.04488165,Pattern 2
0.0038705426,-0.017406208,-0.07448953,-0.03262648,-0.030929526,-0.05258805,-0.03155065,0.00019571139,-0.009035531,-0.01095202,0.0009193983,0.19158965,0.33348644,0.09631738,-0.25395712,0.1881807,0.12602966,0.19821931,Pattern 2
0.024527727,-0.007152353,0.08700582,-0.042325445,-0.0050860727,0.25756273,-0.12746468,0.0062900716,-0.0011406975,0.18631728,-0.16079183,0.20395324,0.1817781,0.067308575,-0.14253218,0.21311869,0.15723369,0.10816752,Pattern 2
0.0009067564,-0.038733456,-0.043097775,-0.00867741,0.0144246565,0.04807481,-0.00035315065,-0.00072640483,-0.0038551488,-0.015724715,-0.020374011,0.19947737,0.1907166,0.06864609,0.504522,-0.051272538,0.05311307,0.040872253,Pattern 2
-0.022723017,-0.03727089,-0.0822706,0.004711304,0.0035871689,-0.24489318,0.04522888,0.00028129105,-0.0061017373,-0.004959408,-0.19361547,0.17292644,0.17051724,0.06955774,0.14316833,-0.056562442,0.082882635,0.07517905,Pattern 2
0.023523232,0.0979986,0.25456265,0.058600005,0.06582508,0.040703338,0.004249895,0.024630921,0.0,0.04128795,7.1184455e-05,0.06519102,0.087480165,0.043446038,-1.7379625,-0.045346722,-0.06808605,-0.002373652,Pattern 2
-0.07412964,-0.06773075,-0.009586717,-0.64032674,-0.09460463,-0.054050937,-7.531085e-05,-0.0033846002,-0.030702509,-0.03897034,0.1108436,-0.4154234,-0.5181309,-0.14986491,-0.31186345,-0.21003893,0.047298413,-0.020889875,Pattern 2
-0.021887599,-0.11908231,0.010889309,-0.14247687,-0.25716177,-0.006731898,-0.11128229,-0.017103275,-0.0013287703,0.005355735,-0.028937323,-0.45154467,-0.49071097,-0.13275759,-0.74133205,0.0396236,0.015516199,-0.035541385,Pattern 2
0.022581456,0.25748014,-0.009450817,-0.01730835,-0.010522067,0.027423229,-0.004665194,0.021681264,-8.3174855e-05,-0.014656824,-0.00060008845,0.16511755,0.27957463,0.077037364,0.32425186,0.17128573,0.043792635,0.058842976,Pattern 2
0.025945684,0.0064710034,0.1316029,0.04104979,0.009216676,0.011427781,-0.0040394827,-0.022392765,-0.0032908279,0.025040342,0.004480385,0.013606449,0.032330666,-0.29506177,-0.91518736,-0.053205255,-0.21142332,-0.17574938,Pattern 2
-0.02849672,-0.09540914,0.15939942,-0.34698874,0.19738652,-0.039522618,-0.0031169658,-0.030913746,0.0,-0.029672842,-0.005409351,0.101351716,0.22354892,0.044007096,-0.46083432,0.13471282,0.03517864,0.18286629,Pattern 2
0.031730067,0.1920986,0.16576117,0.11538512,0.015217122,-0.047851585,0.0086466875,0.024738507,-0.0001594069,0.019121468,-0.00034619257,0.34865892,0.2503786,0.086309865,0.27986073,-0.04974533,0.06237208,0.07711117,Pattern 2
0.005272354,0.17592204,0.34473926,0.11966189,0.1471255,0.02550824,0.0013276016,0.0056848563,0.0,0.13602555,0.0,0.21026552,0.22238834,-0.0075427424,0.29629824,0.02066291,-0.00880177,0.06598797,Pattern 2
0.014025929,0.018508622,-0.022172278,-0.055803422,-0.030895682,-0.00054904085,0.0057169315,-1.1151258e-07,0.01012671,-0.015839957,0.016499719,0.1302664,0.318473,0.064857535,-0.63457155,0.086222224,-0.055828728,0.20093837,Pattern 2
0.02406934,0.16592498,0.0407997,-0.0042788214,0.06395966,0.047652047,0.002493487,0.022647947,0.0,0.037146386,-0.0030333265,-1.17763,0.13958034,0.01464945,0.24405968,-0.077118225,-0.019097721,0.020348556,Pattern 2
2.6665615e-05,-0.00058864494,-0.018351886,-0.095924206,0.0126242265,0.05527935,0.022335231,-0.0007109913,-0.0018466606,-0.02611784,0.07187773,0.25358203,0.25492463,0.07318097,0.42255977,0.023841642,0.10030449,0.075452775,Pattern 2
0.09764529,0.10202554,-0.06767002,0.0009645439,0.08850811,-0.0027232068,-0.68469834,-0.00033294136,0.09605498,-0.017844798,-0.19505855,0.12135897,0.239938,0.08567256,0.28772253,0.1801307,0.0032817172,0.031867877,Pattern 2
0.008403515,0.056752145,0.16559076,0.24450864,0.06864864,0.046078697,0.00061567087,0.0088328915,0.0,0.029809104,-0.00013975635,0.09650811,0.16508782,0.119460136,-0.32786557,0.027798926,0.047979053,0.1746929,Pattern 2
-0.017756052,0.018843155,0.0677315,0.078562394,0.18584163,-0.091599464,-0.010656768,-0.0007061343,0.0071824985,0.008778885,0.22441965,-0.35175064,-0.672168,-0.2384117,-0.4727986,-0.013616638,0.19399391,-0.33861676,Pattern 2
0.109033115,-0.0079075275,-0.03143279,-0.08689253,0.046602055,-0.05250867,0.011686675,-4.9736445e-06,0.12621431,-0.010261552,0.030611878,0.114033885,0.14301404,0.10082346,-0.26630145,0.12596223,0.020321209,0.21191427,Pattern 2
-0.0027152097,-0.031782452,-0.0059955916,-0.05290793,0.048119143,0.026411775,0.0057311426,-0.00027004548,-0.0009228583,-0.021312049,0.02976077,0.267418,0.27056223,0.10269506,0.44034803,0.039667163,0.11691872,0.09959146,Pattern 2
-0.0027028224,-0.034182314,-0.11348539,-0.06892608,0.0045843385,-0.022526383,0.032846596,-0.002342393,0.0016010009,-0.04727678,-0.008061789,0.13786656,0.20838743,0.044647012,0.35773775,0.14352618,0.063126825,0.060634673,Pattern 2
0.0025026815,0.15694055,0.31700823,0.056934454,0.12195907,0.036081016,0.05878699,0.010668342,0.0,0.073252425,0.0,0.06886608,0.33132258,0.07251372,-0.0682553,0.11361203,-0.045067176,-0.01805896,Pattern 2
0.017067373,0.05240909,0.05641046,-0.0019742178,0.06434315,0.06816036,-0.018537182,-0.00010603274,0.013350115,-0.010614648,0.11204789,0.118569784,0.13550009,0.104545765,-0.26663646,0.11856304,0.022891358,0.21610273,Pattern 2
-0.0026959004,0.1383737,0.35100386,0.100671545,0.10957821,-0.070647545,0.004350977,-0.0035441539,0.0,0.13678154,0.0,0.15179795,0.16176838,0.04599935,0.28819627,0.035381578,0.018566456,0.022984644,Pattern 2
-0.0058004423,0.0011247062,0.01922194,-0.10083826,0.09877161,-0.052262146,-0.03713157,7.3650745e-06,-0.007109778,-4.0867537e-05,-0.0071055694,-0.3693202,-0.39018285,-0.1653819,-0.30699164,0.003392249,-0.31434366,0.024772184,Pattern 2
0.00018092968,-0.056579933,-0.037352383,0.059701115,-0.00044408612,-0.03187708,0.019153524,-0.003275685,0.0034483282,-0.015145254,0.0071764495,0.023189003,0.5037209,0.20081526,-0.24945627,0.003020836,0.04658752,-0.065313704,Pattern 2
-0.0020231167,0.045314785,0.4004403,0.20084965,0.24787661,0.07881831,-0.022217086,0.002982449,0.0,0.08024376,0.0,0.08292909,0.15064436,0.0923299,-0.29797775,0.039709672,-0.12458123,0.18990338,Pattern 2
-0.008736689,0.10744099,0.017031873,0.4706963,0.0069952793,-0.2356573,0.055482097,0.0,-0.028878503,-0.0015414648,-0.020362664,-0.37842232,-0.5213842,-0.011378063,0.20309404,-0.13758688,-0.4557676,-0.03338887,Pattern 2
0.008453714,-0.072069965,0.04287457,0.20127423,-0.054717734,0.05042762,0.01545071,-0.00051619014,0.030643499,-0.01709351,0.08348447,0.035537373,0.104977146,0.04125304,0.35290623,-0.06940431,0.042089608,0.04785925,Pattern 2
-0.012202193,-0.022933768,-0.04287435,0.10565844,-0.06409027,0.11588231,0.014947396,0.00054893,0.0031519192,-0.050124913,0.062714055,-0.39645156,-0.5647409,-0.22459257,-0.1705327,-0.0666138,-0.8841549,-0.9780135,Pattern 2
0.0063285204,-0.08554164,-0.41653106,0.62829226,-0.121628426,-0.6424837,0.1082253,0.0008951583,0.0047669965,-0.040124897,-0.79370934,0.08186144,0.12882262,-0.23620564,0.06729989,-0.039602563,-0.060553264,0.016137004,Pattern 2
0.034959387,0.036017153,0.50267255,0.0152040655,0.5369036,0.22091642,0.0323994,0.010232985,0.00054360286,0.1527669,0.019323288,-0.3895864,-0.5139552,-0.15331486,-0.4842118,-0.18019119,-0.60490775,-0.052583702,Pattern 2
0.025963767,0.00977159,-0.089073494,-0.09967926,0.016318165,-0.10886166,-0.43108875,3.1739102e-05,0.031095166,-0.004090659,-0.00082772574,0.10040086,0.15552811,0.12077704,0.2935704,0.11570288,-0.029104065,0.00851132,Pattern 2
0.013796194,-0.006348509,0.040454455,-0.029151266,-0.014030853,-0.018156638,-0.0022151514,-0.00040875483,0.008663108,-0.018792817,0.08453212,0.17033117,0.18975884,0.017210288,0.31596142,0.17332661,0.100639865,0.025793064,Pattern 2
-0.0035650474,0.0025424294,-0.060889073,-0.0741153,-0.0018253844,-0.04733224,0.037243266,0.0015695448,-0.0047812425,-0.009242028,0.03896691,0.33327565,0.2737786,0.031407718,-0.30292976,0.06685413,-0.002364216,-0.1694401,Pattern 2
0.013366641,-0.004485654,-0.010937013,0.14370692,0.32694712,0.038411133,-0.010221551,0.0,0.016727585,-0.009439836,0.045131493,-0.28130332,-0.5057657,-0.24752162,0.107946545,0.108180806,-0.07557649,0.029197345,Pattern 2
-0.0020291472,-0.033632163,-0.056666184,-0.1343268,-0.007466658,-0.016475925,0.012624294,-0.0027526997,-0.0073871603,-0.012948209,0.019144049,-0.09317173,-0.16161717,0.05625789,0.47755978,0.35052478,0.20875764,0.14105375,Pattern 2
0.0075692255,0.030505206,0.5010187,0.14910834,0.36794698,-0.21628147,0.052509245,-0.0053061186,0.0,0.14583208,0.0,0.06535786,0.118780494,0.0577759,-0.3258536,-0.3947763,0.024677156,0.17331365,Pattern 2
0.007089823,-0.010558304,-0.062057756,-0.11318578,0.010168608,-0.045810632,0.016600965,-0.0012156671,0.0058099646,0.002900727,0.00861639,-0.01559029,-0.5701729,-0.1317074,0.18035121,-0.20688348,-0.021428224,-0.22288194,Pattern 2
-0.011586504,-0.02722611,0.01643888,0.0336618,-0.02743007,0.054746963,-0.00952496,-0.0025619292,0.00017663035,-0.0032070538,0.0049339915,-0.387792,-0.4680359,-0.15598588,-0.11091516,-0.095476456,0.09183183,-0.020935915,Pattern 2
-0.013077722,-0.048657056,-0.09987809,-0.021340834,-0.01359829,-0.05875262,0.008713665,-0.0013283478,-0.0037395034,-0.028325938,-0.06789332,0.13646135,0.20268291,0.018411499,0.3613675,0.14884833,0.057925384,0.038278084,Pattern 2
-0.017786056,-0.020529628,-0.006786445,0.050176416,-0.0058062905,0.013297874,-0.0014498981,-0.0005833298,-0.013133881,-0.015727324,0.051330566,0.094282106,0.20293608,-0.041003887,0.20578964,-0.75715065,0.011518503,0.055916447,Pattern 2
0.0127134845,0.14094359,0.19887295,0.11507974,-0.03112972,0.07739015,-0.0108812675,0.013183812,0.0,0.09657771,0.0,0.21357788,0.2724315,0.05213095,0.32735983,0.11965478,0.03653141,0.060106803,Pattern 2
-0.01463402,0.09801492,0.14809261,0.063030295,-0.08152403,0.03210788,0.09328265,-0.0018747642,-0.022087649,-0.038118932,0.0011472364,0.27925232,0.26848888,0.08304886,0.41702816,0.019656235,0.16610013,0.10189289,Pattern 2
0.00030152025,0.09797438,0.34219307,0.09827527,0.09471293,0.11922264,0.006543978,0.0039061278,0.0,0.13145608,0.0,0.09891277,0.16489431,0.018787306,0.25858706,0.0031477413,0.0035612246,0.016610436,Pattern 2
-0.002633859,-0.02477464,0.03321158,0.030227957,0.014868875,0.0043850043,0.035620824,-0.00024899037,-0.009892491,-0.017439336,0.07924758,0.17126103,0.19562516,0.011167186,0.38834307,0.16783041,0.074292324,0.032884162,Pattern 2
0.00578713,-0.011530948,0.017516557,0.017887801,0.0575103,0.029831316,0.018773615,-0.0020069468,0.0015007949,-0.010777874,0.034674607,0.0025822741,0.15064728,-0.30060908,-0.91296333,-0.07736694,-0.08611666,-0.33978742,Pattern 2
0.016639575,-0.019227715,0.070193775,0.10152942,0.010544697,0.05248432,-0.07812807,0.00639171,-0.0060792817,0.0060030865,-0.0061543356,0.03478917,0.11620432,0.039949518,0.3561303,-0.060885616,0.037681766,0.047165003,Pattern 2
0.023354603,0.045933515,-0.025385818,0.09213815,-0.029392887,0.008725911,-0.027842524,-0.00032164148,0.022472499,-0.007277825,0.0027515327,0.08420414,-0.02829054,-0.035095505,-0.42181167,0.0184432,-0.033602115,0.13208959,Pattern 2
-0.006031014,0.13030109,0.33309597,0.12532806,0.12825127,0.05403596,0.00045132873,-0.0075920746,0.0,0.1267589,0.0,0.2019428,0.14289793,0.009705399,0.29285657,0.010856021,-0.020994091,0.036735404,Pattern 2
-0.022607528,0.00034901165,0.21037456,0.11659682,0.117508836,-0.041606866,-0.009744911,-0.028277677,0.0,0.119251095,0.0,0.23795547,0.29333994,0.041353807,0.2941176,0.13638557,0.023006853,0.065680936,Pattern 2
-0.027778488,-0.042938527,0.08239134,0.14923266,-0.11431099,0.04130855,0.039612338,-0.0011763473,-0.0066153277,-0.0215975,0.09895911,-0.0115040215,-0.021253282,0.10622706,-0.2664091,0.10317047,0.124042355,-0.23456703,Pattern 2
-0.008168664,-0.011535833,0.03957324,-0.0032094212,-0.17607376,0.1686382,-0.0050355177,-0.009633106,0.0024012637,-0.12079003,0.03592429,-0.2659364,-0.4609263,-0.02911941,-0.226922,-0.04531278,-0.6350471,0.015046175,Pattern 2
0.002937185,-0.00014025501,0.0996461,0.31949705,-0.013454384,-0.022154184,0.021187674,0.000465351,0.0035725022,-0.0043988954,-0.0767357,0.034768824,0.031507373,-0.097074315,0.24724106,0.116780646,-0.12823738,0.04664065,Pattern 2
-0.0061305542,0.006593214,0.28679416,0.15845808,0.22920173,0.16210793,-0.020123247,-0.003202729,0.0033584917,0.15126297,0.056169745,-0.14603783,-0.49136332,0.045373786,0.016568856,0.15887387,-0.6012566,-0.033925183,Pattern 2
-0.08534311,0.044869058,0.06001895,0.0041235685,0.1057036,0.053625356,-0.10031038,-0.009827386,0.008676258,-0.03008518,0.26732332,-0.015048607,0.018098908,-0.38998744,-0.3361591,-0.26525855,-0.025764778,-0.20474069,Pattern 2
-0.009616125,0.0038220545,0.007101989,0.043428272,-0.016848259,0.032042228,-0.0015198218,-0.00014980546,-0.013497477,-0.008096613,0.044856016,0.12697783,0.32984433,0.032205697,-0.24111506,0.103856064,0.11482226,0.20230289,Pattern 2
-0.0013056686,0.018911602,0.21304357,0.098715775,-0.04621044,0.045046486,-0.027777983,0.002417056,-0.0017140355,0.028966768,-0.00424214,0.2226371,0.19706546,0.00620965,0.33286202,0.15167448,0.056751203,0.06040967,Pattern 2
-0.028670432,-0.027420187,-0.04394795,-0.061354857,0.00804521,-0.041530713,0.0025252386,-0.00421095,0.012777224,-0.016629327,-0.010869447,0.0014614479,0.0075872107,-0.30203265,-0.86412984,-0.044399116,-0.12916008,-0.22055832,Pattern 2
-0.0006881384,-0.0013402628,0.0054763383,0.025700198,-0.004615572,0.07857344,-0.006520411,0.0,-0.006399141,-0.007238859,0.053311948,0.22136895,0.30392763,0.1539654,-0.24689554,0.14706033,0.07927613,0.23137218,Pattern 2
-0.038084157,0.032029785,-0.019188514,0.08654649,-0.0440542,-0.16603674,-0.05414931,-0.038525697,0.0005564138,0.07846976,-0.02746464,-0.36743438,-0.54850703,0.013043375,0.061721362,0.14076626,0.5021134,-0.98221606,Pattern 2
-0.030090556,0.053498052,0.02852556,0.14407074,0.10008564,-0.2979621,0.004161392,-0.056068175,0.001167107,0.07969564,0.00015130002,-0.2291812,-0.35538128,0.2821377,0.11971062,0.08399858,0.39621383,-0.5195201,Pattern 2
0.013002144,-0.012755086,-0.078526236,-0.073047504,-0.11200005,-0.2372923,-0.0047564213,7.434662e-05,-0.0043098778,0.09205722,-0.06329212,-0.27256578,-0.31760436,-0.20412226,-0.27760142,-0.0074588233,0.144304,-0.00832612,Pattern 2
