Daily temperature,3-day temperature,7-day temperature,15-day temperature,7-day Tmax,7-day Tmin,Diurnal temperature range,CDD24,HDD18,7-day CDD24,7-day HDD18,Built-up share,Natural/green share,Elevation,Population density,Residential share,Nearest industrial distance,NDVI p50
0.8204328053753582,0.8179843483115409,0.8211499401825539,0.8406184456451589,0.7558245308790617,0.8821473390222806,0.42664287380465626,0.32696178848035223,0.0,0.30566067755766796,0.0,0.7816675784711092,0.0,0.0,0.3030191651428815,1.0,0.15008829048773614,0.0
0.7701056161429646,0.7332491361296611,0.7507444400392443,0.7275706931274672,0.7230871442975475,0.7687325887129122,0.38843602396030646,0.1383297752521811,0.0,0.07445574282701299,0.0,0.7105108971817823,0.3576959957603208,0.0957536905728824,0.7678668963985793,0.6452663190410016,0.0010668063326183435,0.36146577259806084
0.8757926303384675,0.8742848562290827,0.8741432907449033,0.8492212096664682,0.8253914849531706,0.9133774507034769,0.3820681954102103,0.5344566912163266,0.0,0.5113937209850397,0.0,0.2496729482326663,0.7136648513516906,0.24131009179827342,0.050468730928929735,0.14920932317544705,0.1412512954192084,0.6390894756353966
0.19469886238281855,0.20322788349406706,0.249326224724476,0.22339960693533384,0.26112616092474733,0.23672445008120185,0.3948038525104027,0.0,0.6339494258797942,0.0,0.5299664307019607,0.19326080812174584,0.6837857745527185,0.2741555758396789,1.0,0.0,0.12406392848378789,0.7084952979718973
0.8590169219257526,0.820827766672635,0.7994478780941947,0.7862149647700709,0.8449429793557784,0.7276403216503723,0.7768721080414456,0.47157943342617054,0.0,0.22924545211042513,0.0,0.03378679240805904,0.7652695533617845,1.0,0.04048071215063817,0.0,0.5610041741384548,0.9444753834999328
0.7097130914548906,0.7446230048190613,0.7850639711311937,0.729024698078396,0.8044759360285006,0.7451730249111344,0.42664287380465626,0.0,0.0,0.184180154736432,0.0,0.09203637896505049,0.8650622111877484,0.1731574638985068,0.0501321314776205,0.5510354386133897,0.017953359931865538,0.7640199144719645
0.5285354533964197,0.5541110676442901,0.5259011558721763,0.5827775109653988,0.5062019202530599,0.541903176921804,0.3120224457278344,0.0,0.006307978429586285,0.0,0.03615569066911662,0.021901274798255082,0.8344844785407995,0.3382743030232807,0.006276455421937275,0.20630919195162056,0.680823677548186,0.7084952979718973
0.6660962751795315,0.568328376388676,0.4792165109325274,0.5327360079662147,0.47300983726759543,0.4805386946085185,0.9870096000010281,0.0,0.0,0.0,0.14938012764677022,0.204644817098732,0.7857835129159633,0.2470579327214048,0.08303467196669526,0.13055108018836487,0.05177612433742888,0.7223765038083307
0.95799362715847,0.9595887303892897,0.9488387130219766,0.9913487561434563,0.9095084030731422,0.974194038979013,0.5794702731820555,0.8425553503311727,0.0,0.8013794718779667,0.0,0.8335946219725952,0.4291789798381156,0.1317047550745411,0.6853155010054495,0.03346556577269497,0.11504548403875037,0.3475845667616273
0.8707599306135029,0.8367511698214605,0.8143364857426123,0.8827841547437264,0.8467617389542379,0.7577746557063793,1.0,0.5155935618508204,0.0,0.2831279354409616,0.0,0.0348819301597365,0.9708711406535014,0.41277751614223585,0.03201280532668304,0.1831233979098502,0.0,0.8195447378176983
0.49666164580881084,0.4716506769268517,0.4514580839378112,0.37921888854077906,0.5198425001634691,0.36383659574811794,0.42027504525456005,0.0,0.06623347272395257,0.0,0.1646035739616918,0.019689215285330974,0.7559968720169002,0.9700576336034663,0.03416957301611531,0.15948846768855268,0.275050936896503,0.8750693543177656
