line_id,pattern,pattern_order,peak_month,seasonality_ratio,summer_winter_ratio,month,normal_index
江牌线（464）,Pattern 1,1,7,0.5050222671188171,0.9451833367347716,11,0.8519339290504342
江牌线（464）,Pattern 1,1,7,0.5050222671188171,0.9451833367347716,12,0.9109596945251205
江电线（474）,Pattern 2,2,8,0.9130604011913476,1.7108471393585205,1,1.0533679979942339
江电线（474）,Pattern 2,2,8,0.9130604011913476,1.7108471393585205,2,0.9310873618432776
江电线（474）,Pattern 2,2,8,0.9130604011913476,1.7108471393585205,3,0.7428741210114873
江电线（474）,Pattern 2,2,8,0.9130604011913476,1.7108471393585205,4,0.6948546216480962
江电线（474）,Pattern 2,2,8,0.9130604011913476,1.7108471393585205,5,0.7287695172279809
江电线（474）,Pattern 2,2,8,0.9130604011913476,1.7108471393585205,6,0.9365245683505209
江电线（474）,Pattern 2,2,8,0.9130604011913476,1.7108471393585205,7,1.5066901237795514
江电线（474）,Pattern 2,2,8,0.9130604011913476,1.7108471393585205,8,1.9175101665150613
江电线（474）,Pattern 2,2,8,0.9130604011913476,1.7108471393585205,9,1.0234107564202233
江电线（474）,Pattern 2,2,8,0.9130604011913476,1.7108471393585205,10,0.6884137501254558
江电线（474）,Pattern 2,2,8,0.9130604011913476,1.7108471393585205,11,0.8543911405463972
江电线（474）,Pattern 2,2,8,0.9130604011913476,1.7108471393585205,12,1.005674254172971
江盐线(463),Pattern 1,1,7,0.5881384079666546,1.4222197532653809,1,0.9876745649563192
江盐线(463),Pattern 1,1,7,0.5881384079666546,1.4222197532653809,2,0.9487203879319377
江盐线(463),Pattern 1,1,7,0.5881384079666546,1.4222197532653809,3,0.8708555601315766
江盐线(463),Pattern 1,1,7,0.5881384079666546,1.4222197532653809,4,0.7814053000924943
江盐线(463),Pattern 1,1,7,0.5881384079666546,1.4222197532653809,5,0.8287142703367298
江盐线(463),Pattern 1,1,7,0.5881384079666546,1.4222197532653809,6,0.8940103900268637
江盐线(463),Pattern 1,1,7,0.5881384079666546,1.4222197532653809,7,1.4536833505259659
江盐线(463),Pattern 1,1,7,0.5881384079666546,1.4222197532653809,8,1.4004875141380366
江盐线(463),Pattern 1,1,7,0.5881384079666546,1.4222197532653809,9,0.8980622763439351
江盐线(463),Pattern 1,1,7,0.5881384079666546,1.4222197532653809,10,0.8180894992519377
江盐线(463),Pattern 1,1,7,0.5881384079666546,1.4222197532653809,11,1.0047140279614388
江盐线(463),Pattern 1,1,7,0.5881384079666546,1.4222197532653809,12,1.0686689196878925
江科一回（457）,Pattern 2,2,8,1.003539892421491,1.719523787498474,1,1.1567972439131295
江科一回（457）,Pattern 2,2,8,1.003539892421491,1.719523787498474,2,1.003030516464394
江科一回（457）,Pattern 2,2,8,1.003539892421491,1.719523787498474,3,0.7372368932944454
江科一回（457）,Pattern 2,2,8,1.003539892421491,1.719523787498474,4,0.6225769642633325
江科一回（457）,Pattern 2,2,8,1.003539892421491,1.719523787498474,5,0.6554933544106933
江科一回（457）,Pattern 2,2,8,1.003539892421491,1.719523787498474,6,0.7183882807596151
江科一回（457）,Pattern 2,2,8,1.003539892421491,1.719523787498474,7,1.501302920635076
江科一回（457）,Pattern 2,2,8,1.003539892421491,1.719523787498474,8,2.02554564911743
