split,pattern,line_name,n_days,r2_kwh,mae_mwh_per_day,rmse_mwh_per_day,mean_observed_mwh_per_day,mean_predicted_mwh_per_day,bias_mwh_per_day,nrmse
holdout_2024,Pattern 1,平贝线（456）,366,0.8823876300987383,3.983913040092846,6.084625971323726,48.74681120288697,46.642244388767935,-2.1045668141190355,0.1248210051319905
holdout_2024,Pattern 2,平铁线（457）,366,0.7580894316671142,1.7944230192412414,2.326994142978896,14.044177316125264,13.7591144832757,-0.2850628328495639,0.1656910255830424
holdout_2024,Pattern 2,映周线(451),366,0.9390818229105656,2.03067653944215,3.636180840430229,27.925781999596165,27.509534980148565,-0.4162470194475995,0.1302087383079482
holdout_2024,Pattern 2,映天一回(455),366,0.9783041810621946,1.4775852145988482,2.8718687393981335,25.434256714344045,24.967344831956535,-0.4669118823875031,0.1129134132619845
holdout_2024,Pattern 2,映天三回(466),366,0.9333180208320788,2.1410663258529175,3.1460653876496716,33.78541435161277,32.92740206092042,-0.8580122906923456,0.0931190411018147
holdout_2024,Pattern 2,映天二回(468),366,0.9448509510636358,1.9643555184808823,3.62719740474047,32.32054635236625,31.585857824773736,-0.7346885275925077,0.1122257453570216
holdout_2024,Pattern 1,映平线（453）,366,0.8901663358312754,3.635566382108948,6.4309629022166455,33.661525083420614,32.57053973822255,-1.0909853451980696,0.1910478769538609
holdout_2024,Pattern 2,映水线(472),366,0.9591945603225048,1.5208404964943312,2.6276921253253054,22.777404875541755,22.475407178534834,-0.3019976970069213,0.1153639819673621
holdout_2024,Pattern 2,映流三回(454),366,0.9142659473781416,2.7299289785710954,4.33994543014706,36.76860323197688,35.79750598211236,-0.9710972498645252,0.1180340031620429
holdout_2024,Pattern 1,映流二回(473),366,0.9578475266671636,1.051321111697669,1.795424048310467,16.593358701338303,16.459208229273393,-0.1341504720649103,0.1082013642099872
holdout_2024,Pattern 2,映流线(453),366,0.9590543764464182,1.6942397935759463,3.100865176607246,28.46267167351138,28.14962977341615,-0.3130419000952231,0.1089449793110268
holdout_2024,Pattern 2,映申线(474),366,0.9482878692345624,2.311621648560426,3.549894200626812,48.913060058769034,47.78225494951759,-1.1308051092514422,0.0725755901667492
holdout_2024,Pattern 1,映登线(452),366,0.815642211366436,1.77059229414051,2.804605912711933,28.30729439479013,27.74659598061817,-0.560698414171959,0.0990771450495146
holdout_2024,Pattern 2,映祥线(471),366,0.957553288586496,0.652105700133409,1.2133597029989098,10.128160616949502,10.158682718579236,0.0305221016297321,0.1198005984392022
holdout_2024,Pattern 2,映龙二回(469),366,0.958456107330142,0.4393335927581029,0.7619760033255573,6.3780023772269745,6.275275870901639,-0.1027265063253351,0.119469382144829
holdout_2024,Pattern 2,未来城一回（459）,366,0.8946259320667023,4.151731090540834,5.876645097256208,48.2861896754643,44.89195475260416,-3.3942349228601305,0.1217044694715746
holdout_2024,Pattern 2,未来城二回（477）,366,0.9538293341940116,2.731592601197002,4.084746343281682,35.14563590362956,33.71895079032189,-1.426685113307668,0.1162234296878902
