line_name,raw_annual_mean_c,raw_jas_mean_c,raw_cdd24,raw_hdd18,raw_days,scenario,model,year
龙高线（454）,17.093801,26.27128,294.3124,1504.8278,365,ssp126,ACCESS-CM2,2090
万书线（462）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
万利高速（457）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
万复线（467）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
万州桥四回（454）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
万永线（463）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
万滨一回（459）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
万滨二回（461）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
三铁二回（462）,18.14685,26.552855,373.86102,1234.3751,365,ssp585,ACCESS-CM2,2021
三高线（461）,18.14685,26.552855,373.86102,1234.3751,365,ssp585,ACCESS-CM2,2021
五乐线（442）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五俪一回（477）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五俪二回（482）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五友线（488）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五星二回（481）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五桥一回（462）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五桥三回（461）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五桥二回（479）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五桥五回（472）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五桥六回（485）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五桥四回（467）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五水一回（441）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五水二回（465）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五汇线（463）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五联一回（469）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五联三回（484）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五联二回（471）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五茂一回（478）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五药线（456）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五郦三回（483）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五长线（454）,18.70181,27.157625,437.0015,1145.9458,365,ssp585,ACCESS-CM2,2021
五长线（455）,18.70181,27.157625,437.0015,1145.9458,365,ssp585,ACCESS-CM2,2021
五陆线（459）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五陈线（458）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五雄线（476）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五龙一回（475）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
五龙二回（487）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
光国一回（454）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
光国二回（459）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
光山线（461）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
光岩一回（453）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
光岩三回（463）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
光岩二回（458）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
光明一回（452）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
光明三回（454）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
光明二回（453）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
光明四回（462）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
光高线（459）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
凉响线（459）,18.92734,27.334814,457.88568,1101.7185,365,ssp585,ACCESS-CM2,2021
凉甘线（458）,18.92734,27.334814,457.88568,1101.7185,365,ssp585,ACCESS-CM2,2021
凉青线（456）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
凉风线（454）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
凉高线（453）,18.92734,27.334814,457.88568,1101.7185,365,ssp585,ACCESS-CM2,2021
北山一回（453）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
北山三回（455）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
北山二回（454）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
北山五回（458）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
北山四回（457）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
北清一回(459),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
北清二回(461),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
医专一回（476）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
双走线（451）,17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
双龙线（455）,17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
古化线(456),18.92734,27.334814,457.88568,1101.7185,365,ssp585,ACCESS-CM2,2021
古国线(462),18.92734,27.334814,457.88568,1101.7185,365,ssp585,ACCESS-CM2,2021
古沙线(454),18.92734,27.334814,457.88568,1101.7185,365,ssp585,ACCESS-CM2,2021
古瑞二回(464),18.92734,27.334814,457.88568,1101.7185,365,ssp585,ACCESS-CM2,2021
古瑞线(455),18.92734,27.334814,457.88568,1101.7185,365,ssp585,ACCESS-CM2,2021
古铁线(458),18.92734,27.334814,457.88568,1101.7185,365,ssp585,ACCESS-CM2,2021
后关线（461）,18.941744,27.33899,464.2095,1108.2725,365,ssp585,ACCESS-CM2,2021
后桥线（455）,18.14685,26.552855,373.86102,1234.3751,365,ssp585,ACCESS-CM2,2021
后紫线（462）,18.941744,27.33899,464.2095,1108.2725,365,ssp585,ACCESS-CM2,2021
后铁线（454）,18.941744,27.33899,464.2095,1108.2725,365,ssp585,ACCESS-CM2,2021
周医一回(464),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
周医二回(468),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
周家坝一回(456),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
周柳线(452),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
周铁一回(459),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
壤杨线（456）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
壤武线（453）,18.92734,27.334814,457.88568,1101.7185,365,ssp585,ACCESS-CM2,2021
壤武线（457）,18.92734,27.334814,457.88568,1101.7185,365,ssp585,ACCESS-CM2,2021
壤渡线（454）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
壤电线（458）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
大三一回（456）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
大三二回（478）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
大医线（453）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
大周线(451),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
大安二回（459）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
大安线（461）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
大新二回（467）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
大桥一回（466）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
大桥三回（455）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
大桥二回（462）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
大桥四回（468）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
大铁线（469）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
大高线（477）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
太九一回（464）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
太九二回（469）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
太九线（459）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
太双一回（467）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
太双三回（463）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
太双二回（462）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
太塘一回（468）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
太塘二回（471）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
太山一回（466）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
太山二回（456）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
太水一回（461）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
太水二回（455）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
太福二回（472）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
太禾线（458）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
太金线（457）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
宁凉线（457）,18.92734,27.334814,457.88568,1101.7185,365,ssp585,ACCESS-CM2,2021
小周线(452),18.70181,27.157625,437.0015,1145.9458,365,ssp585,ACCESS-CM2,2021
平升一回（455）,18.14685,26.552855,373.86102,1234.3751,365,ssp585,ACCESS-CM2,2021
平升二回（459）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
平登线（458）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
平贝线（456）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
平铁线（457）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
映周线(451),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
映天一回(455),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
映天三回(466),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
映天二回(468),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
映平线（453）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
映水线(472),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
映流三回(454),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
映流二回(473),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
映流线(453),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
映申线(474),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
映登线(452),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
映祥线(471),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
映龙二回(469),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
未来城一回（459）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
未来城二回（477）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
枇杷坪一回(457),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
枇杷坪七回(468),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
枇杷坪三回(465),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
枇杷坪二回(458),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
枇杷坪六回(467),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
枇杷坪四回(464),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
枇海线(456),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
枇滨线(463),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
枇睿线(462),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
枇附线(455),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
桥高三回（473）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
桥高二回（472）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
武陵一回（456）,18.92734,27.334814,457.88568,1101.7185,365,ssp585,ACCESS-CM2,2021
武黄线（455）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
江万线（484）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江东线（445）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江体一回（465）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江体二回（466）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江山一回（458）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江山二回（476）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江恒线（456）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江星线（486）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江泉一回（456）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江泉一回（478）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江牌线（464）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江电线（474）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江盐线(463),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江科一回（457）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江科三回（482）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江移线（467）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江维二回（473）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江观三回（479）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江观二回（454）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江观线（462）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江越线（475）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江都线（481）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
江高线（461）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
油小线（466）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
油新一回（482）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
油沙一回（472）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
油沙三回（468）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
油沙二回487,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
油源线（469）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
油玉线（478）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
油盐线（479）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
油茨一回（467）,17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
油茨二回（481）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
油铁一回（483）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
油铁二回（471）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
油高线（473）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
清云一回（476）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清医一回（451）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清寰线（466）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清永线（468）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清沙线（455）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清泉一回（453）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清泉三回（477）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清泉二回（452）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清泉五回（467）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清泉六回（472）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清泉四回（478）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清牌一回（474）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清瑞线（454）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清电线（458）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清胜线（459）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清达三回（465）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清达二回（469）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
清鑫线（466）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
瀼河线（457）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
熊园一回(453),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
熊园二回(467),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
熊家一回(465),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
熊家二回(466),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
熊铁一回(456),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申凤线(464),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申化线(451),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申叶线(459),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申周线(457),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申园二回(463),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申园线(487),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申城线(468),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申大线(469）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申安一回(483),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申安二回(478),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申明线(458),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申污线(488),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申湖线(455),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申玉线(467),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申筑一回(474),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申筑二回(456),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申纺一回(482),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申纺三回(479),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申纺二回(481),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申萃一回(477),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申萃二回(462),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申运线(486),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申铁一回(461),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申铁二回(465),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申飞一回（471),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
申飞二回(473),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
白双线（457）,18.70181,27.157625,437.0015,1145.9458,365,ssp585,ACCESS-CM2,2021
白土线（454）,16.615198,25.072529,220.99054,1503.1742,365,ssp585,ACCESS-CM2,2021
白地线（453）,16.615198,25.072529,220.99054,1503.1742,365,ssp585,ACCESS-CM2,2021
白大线（459）,18.70181,27.157625,437.0015,1145.9458,365,ssp585,ACCESS-CM2,2021
白太线（456）,18.70181,27.157625,437.0015,1145.9458,365,ssp585,ACCESS-CM2,2021
白恒一回（458）,16.615198,25.072529,220.99054,1503.1742,365,ssp585,ACCESS-CM2,2021
白普线（455）,16.615198,25.072529,220.99054,1503.1742,365,ssp585,ACCESS-CM2,2021
白石线（455）,18.70181,27.157625,437.0015,1145.9458,365,ssp585,ACCESS-CM2,2021
白羊线（453）,18.70181,27.157625,437.0015,1145.9458,365,ssp585,ACCESS-CM2,2021
相化线（321）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
相安线（453）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
相思线（451）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
相柱线（454）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
相静二回（458）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
相高线（459）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
相鹿线（452）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
立苇一回（451）,17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
立苇三回（453）,18.70181,27.157625,437.0015,1145.9458,365,ssp585,ACCESS-CM2,2021
立苇二回（452）,18.70181,27.157625,437.0015,1145.9458,365,ssp585,ACCESS-CM2,2021
红沙一回(459),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
红沙二回(461),18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
罗中线（459）,17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
罗田线（451）,17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
罗电线（456),17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
罗铁线（322）,17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
罗马线（458）,17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
腾高二回（474）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
腾高线（453）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
至开关站（461）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
走中线（454）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
走马线（453）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
赶场线（452）,17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
重啤线（466）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
金管一回（466）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
金管三回（463）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
金管二回（465）,18.706907,27.12276,431.1221,1135.1372,365,ssp585,ACCESS-CM2,2021
钢厂三回（456）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
钢厂二回（455）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
长坝线（452）,17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
长坪线（457）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
长大线（459）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
长天线（453）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
长开线（461）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
长戒线（452）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
长楼线（457）,18.70181,27.157625,437.0015,1145.9458,365,ssp585,ACCESS-CM2,2021
长永线（455）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
长河线（461）,18.70181,27.157625,437.0015,1145.9458,365,ssp585,ACCESS-CM2,2021
长流线（454）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
长消线（456）,17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
长滩线（459）,17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
长玉线（462）,17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
长电线（456）,18.547993,26.973606,418.17825,1168.873,365,ssp585,ACCESS-CM2,2021
长茨线（458）,17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
长衡线（458）,18.70181,27.157625,437.0015,1145.9458,365,ssp585,ACCESS-CM2,2021
长高二回（453）,17.162403,25.591879,268.7572,1398.2576,365,ssp585,ACCESS-CM2,2021
龙代线（451）,16.03481,24.390896,162.60303,1599.325,365,ssp585,ACCESS-CM2,2021
