scenario,year,pattern,model_count,mean_temp_c,mean_temp_p10_c,mean_temp_p90_c,baseline_temp_c,annual_temp_increase_c_mean,annual_temp_increase_c_p10,annual_temp_increase_c_p90
ssp126,2086,Pattern 1,31,18.572930351865466,17.630695782714092,19.92060092098037,17.200822110462592,1.3721082414028742,0.42987367225149953,2.719778810517777
ssp126,2086,Pattern 2,31,19.347576544082475,18.411302424980256,20.696321701086422,17.971706861349187,1.3758696827332884,0.43959556363106955,2.724614839737235
ssp126,2086,Pattern 3,31,17.483364915963765,16.54196746612251,18.83626889322708,16.11738071504211,1.3659842009216574,0.4245867510804011,2.7188881781849688
ssp126,2087,Pattern 1,31,18.494552304520045,17.736187590916373,19.5133953343072,17.200822110462592,1.2937301940574513,0.5353654804537804,2.312573223844609
ssp126,2087,Pattern 2,31,19.268202479028133,18.498832828894873,20.28489667749602,17.971706861349187,1.2964956176789484,0.5271259675456861,2.313189816146835
ssp126,2087,Pattern 3,31,17.407896298826266,16.645178532354173,18.43474678847723,16.11738071504211,1.290515583784157,0.527797817312063,2.317366073435121
ssp126,2088,Pattern 1,31,18.413329313618313,17.440754454832103,19.34713947593964,17.200822110462592,1.2125072031557211,0.23993234436951028,2.1463173654770458
ssp126,2088,Pattern 2,31,19.188321407706347,18.20577224944353,20.12173426291125,17.971706861349187,1.2166145463571594,0.23406538809434352,2.1500274015620633
ssp126,2088,Pattern 3,31,17.321595493593872,16.376736326122337,18.244711695263323,16.11738071504211,1.2042147785517598,0.25935561108022753,2.1273309802212133
ssp126,2089,Pattern 1,31,18.415794633847163,17.5818952642497,19.762847479133963,17.200822110462592,1.21497252338457,0.3810731537871064,2.562025368671371
ssp126,2089,Pattern 2,31,19.194189016068528,18.36162620501469,20.542204402148688,17.971706861349187,1.2224821547193405,0.38991934366550396,2.5704975407995008
ssp126,2089,Pattern 3,31,17.317653159521708,16.47228457866482,18.633137193217337,16.11738071504211,1.2002724444795987,0.35490386362270954,2.515756478175227
ssp126,2090,Pattern 1,31,18.54876965086131,17.747645504259484,19.402956114389916,17.200822110462592,1.3479475403987147,0.5468233937968918,2.2021340039273234
ssp126,2090,Pattern 2,31,19.32320585485578,18.522562591676206,20.171389382108725,17.971706861349187,1.3514989935065893,0.5508557303270187,2.199682520759538
ssp126,2090,Pattern 3,31,17.455735356957767,16.673765109841057,18.300875978579132,16.11738071504211,1.3383546419156551,0.5563843947989469,2.183495263537022
ssp126,2091,Pattern 1,31,18.32359202571134,17.637096856419614,18.99620763767093,17.200822110462592,1.1227699152487445,0.43627474595702154,1.7953855272083388
ssp126,2091,Pattern 2,31,19.097097826257556,18.403662151888692,19.777293776847124,17.971706861349187,1.1253909649083667,0.43195529053950565,1.805586915497937
ssp126,2091,Pattern 3,31,17.23303593816947,16.57112256021506,17.88184289099608,16.11738071504211,1.1156552231273595,0.45374184517294935,1.7644621759539696
ssp126,2092,Pattern 1,31,18.309267578467328,17.49455765260646,19.122118931944453,17.200822110462592,1.1084454680047333,0.29373554214386743,1.9212968214818602
ssp126,2092,Pattern 2,31,19.08416840353328,18.269535499271036,19.899464201375412,17.971706861349187,1.112461542184096,0.29782863792184955,1.9277573400262256
ssp126,2092,Pattern 3,31,17.22013570471207,16.39909429665092,18.027201057591864,16.11738071504211,1.1027549896699587,0.281713581608809,1.9098203425497537
ssp126,2093,Pattern 1,31,18.433012511620383,17.71524208259005,19.484690429404367,17.200822110462592,1.2321904011577915,0.514419972127456,2.2838683189417743
ssp126,2093,Pattern 2,31,19.209382222469106,18.49106151522951,20.267907735513976,17.971706861349187,1.2376753611199194,0.519354653880324,2.2962008741647892
ssp126,2093,Pattern 3,31,17.337648738304033,16.620414320549894,18.347515945040815,16.11738071504211,1.220268023261926,0.5030336055077846,2.230135229998705
ssp126,2094,Pattern 1,31,18.47922705977712,17.738947679805037,19.249882733007993,17.200822110462592,1.2784049493145275,0.5381255693424443,2.049060622545401
ssp126,2094,Pattern 2,31,19.25337383009473,18.51688871792318,20.02562739931464,17.971706861349187,1.2816669687455444,0.5451818565739934,2.0539205379654533
ssp126,2094,Pattern 3,31,17.392046207757932,16.656381590063653,18.141962735078245,16.11738071504211,1.274665492715823,0.5390008750215429,2.024582020036135
ssp126,2095,Pattern 1,31,18.335816677737803,17.608139820195344,19.38216247715261,17.200822110462592,1.1349945672752078,0.4073177097327516,2.1813403666900193
ssp126,2095,Pattern 2,31,19.10864829419801,18.382107455234763,20.149854917142367,17.971706861349187,1.1369414328488217,0.41040059388557637,2.17814805579318
ssp126,2095,Pattern 3,31,17.25303118380832,16.528425207734294,18.29687350630168,16.11738071504211,1.1356504687662135,0.41104449269218435,2.1794927912595696
ssp126,2096,Pattern 1,31,18.358708288912787,17.253494762766632,19.32904332979136,17.200822110462592,1.1578861784501935,0.0526726523040395,2.1282212193287684
ssp126,2096,Pattern 2,31,19.133458988838562,18.029661954831358,20.111573110530692,17.971706861349187,1.1617521274893734,0.057955093482171094,2.1398662491815053
ssp126,2096,Pattern 3,31,17.265426907491797,16.192816818114068,18.230456974563026,16.11738071504211,1.1480461924496876,0.07543610307195792,2.1130762595209163
ssp126,2097,Pattern 1,31,18.333754599286554,17.518341644028045,19.590374236174764,17.200822110462592,1.1329324888239622,0.31751953356545215,2.3895521257121715
ssp126,2097,Pattern 2,31,19.108015680794008,18.272388971729534,20.35046499064003,17.971706861349187,1.1363088194448214,0.30068211038034676,2.378758129290844
ssp126,2097,Pattern 3,31,17.241906984109196,16.478604477686314,18.455049121599306,16.11738071504211,1.1245262690670885,0.3612237626442045,2.3376684065571958
ssp126,2098,Pattern 1,31,18.507452611920858,17.661483750384704,19.73018304452515,17.200822110462592,1.3066305014582646,0.46066163992211173,2.529360934062556
ssp126,2098,Pattern 2,31,19.281108247898636,18.433883904936675,20.508720309792533,17.971706861349187,1.3094013865494498,0.4621770435874879,2.5370134484433464
ssp126,2098,Pattern 3,31,17.417314714451198,16.58833586505513,18.637379707156537,16.11738071504211,1.2999339994090862,0.4709551500130189,2.5199989921144272
ssp126,2099,Pattern 1,31,18.368104038523033,17.39021102984824,19.575879602671836,17.200822110462592,1.1672819280604403,0.18938891938564595,2.375057492209244
ssp126,2099,Pattern 2,31,19.141318546339015,18.172565246941904,20.34041946363956,17.971706861349187,1.169611684989828,0.20085838559271707,2.3687126022903726
ssp126,2099,Pattern 3,31,17.280484275367794,16.30102041266883,18.527154062282307,16.11738071504211,1.1631035603256827,0.18363969762672028,2.409773347240197
ssp126,2100,Pattern 1,30,18.413662596152356,17.378833957782653,19.244220603991536,17.200822110462592,1.2128404856897634,0.17801184732006095,2.043398493528943
ssp126,2100,Pattern 2,30,19.186669931388828,18.16707373213388,20.026199175101283,17.971706861349187,1.2149630700396377,0.19536687078469125,2.054492313752096
ssp126,2100,Pattern 3,30,17.32825039979048,16.277294892614005,18.176480427070945,16.11738071504211,1.2108696847483706,0.15991417757189413,2.059099712028837
ssp585,2026,Pattern 1,33,17.544960070426903,17.012444299446823,18.129422084726535,17.200822110462592,0.3441379599643115,-0.18837781101576923,0.9285999742639419
ssp585,2026,Pattern 2,33,18.321172203251567,17.78245014548108,18.89522740984771,17.971706861349187,0.34946534190237905,-0.18925671586810963,0.9235205484985216
ssp585,2026,Pattern 3,33,16.455907132668493,15.948999414052716,17.01931778044044,16.11738071504211,0.33852641762638214,-0.16838130098939386,0.9019370653983302
ssp585,2027,Pattern 1,33,17.661663521817935,17.041784342102446,18.40096822081577,17.200822110462592,0.46084141135534157,-0.15903776836014671,1.200146110353179
ssp585,2027,Pattern 2,33,18.43538278986723,17.813734705859673,19.183693251135754,17.971706861349187,0.4636759285180462,-0.157972155489513,1.2119863897865666
ssp585,2027,Pattern 3,33,16.571899967808566,15.948438150121026,17.29749769183964,16.11738071504211,0.45451925276645666,-0.1689425649210843,1.1801169767975306
ssp585,2028,Pattern 1,33,17.638518896140504,17.295411987995916,17.999588821326814,17.200822110462592,0.43769678567790976,0.0945898775333248,0.7987667108642199
ssp585,2028,Pattern 2,33,18.414160958916547,18.076367440699592,18.75515692576745,17.971706861349187,0.44245409756735915,0.10466057935040639,0.783450064418264
ssp585,2028,Pattern 3,33,16.54827132601192,16.20587522038692,16.906343575442865,16.11738071504211,0.43089061096981013,0.08849450534480924,0.7889628604007548
ssp585,2029,Pattern 1,33,17.73789093878073,16.823486417337357,18.607059974641164,17.200822110462592,0.5370688283181382,-0.3773356931252344,1.4062378641785713
ssp585,2029,Pattern 2,33,18.513622034362495,17.601993700435273,19.38752084906604,17.971706861349187,0.5419151730133067,-0.3697131609139127,1.415813987716853
ssp585,2029,Pattern 3,33,16.649135783309244,15.746013956468799,17.520790669839354,16.11738071504211,0.531755068267133,-0.37136675857331014,1.4034099547972445
ssp585,2030,Pattern 1,33,17.77540145192129,17.11813730733051,18.44853225885867,17.200822110462592,0.5745793414586984,-0.08268480313208285,1.247710148396076
ssp585,2030,Pattern 2,33,18.55099398846758,17.894139475383746,19.240531781737232,17.971706861349187,0.579287127118393,-0.07756738596544038,1.268824920388044
ssp585,2030,Pattern 3,33,16.688042447165344,16.026433178552033,17.35095336905795,16.11738071504211,0.5706617321232337,-0.09094753649007783,1.2335726540158412
ssp585,2031,Pattern 1,33,17.92452011259969,17.187875648211126,18.638969162752197,17.200822110462592,0.7236980021370982,-0.012946462251466775,1.4381470522896038
ssp585,2031,Pattern 2,33,18.701301328736633,17.9562984875233,19.428912995365973,17.971706861349187,0.7295944673874492,-0.015408373825889745,1.4572061340167872
ssp585,2031,Pattern 3,33,16.834906323558208,16.13616808233556,17.507245744899826,16.11738071504211,0.7175256085161003,0.018787367293447238,1.3898650298577182
ssp585,2032,Pattern 1,33,17.91955989881496,17.15132566165234,18.767867520970718,17.200822110462592,0.7187377883523699,-0.049496448810251774,1.5670454105081268
ssp585,2032,Pattern 2,33,18.69548318764913,17.923711790742907,19.550734364440963,17.971706861349187,0.7237763262999426,-0.04799507060628086,1.5790275030917769
ssp585,2032,Pattern 3,33,16.834199922095035,16.074598963128093,17.673915563971395,16.11738071504211,0.7168192070529271,-0.042781751914016994,1.5565348489292865
ssp585,2033,Pattern 1,33,17.98954403505658,17.32688997581995,18.943592958004064,17.200822110462592,0.7887219245939887,0.12606786535735498,1.7427708475414727
ssp585,2033,Pattern 2,33,18.765040164395504,18.10165277522061,19.719215999669682,17.971706861349187,0.7933333030463164,0.12994591387142268,1.7475091383204941
ssp585,2033,Pattern 3,33,16.900807325651144,16.229240024088163,17.838454066101146,16.11738071504211,0.783426610609034,0.11185930904605218,1.7210733510590381
ssp585,2034,Pattern 1,33,17.98159052474126,17.347431697179655,18.498033183980507,17.200822110462592,0.7807684142786697,0.14660958671706087,1.2972110735179143
ssp585,2034,Pattern 2,33,18.757877841477903,18.117321086101946,19.27809416057886,17.971706861349187,0.7861709801287151,0.1456142247527588,1.3063872992296743
ssp585,2034,Pattern 3,33,16.8947908359824,16.295453014759346,17.37788491012896,16.11738071504211,0.7774101209402875,0.17807229971723687,1.2605041950868483
ssp585,2035,Pattern 1,33,18.068122297950058,17.431734888037596,18.714047304724897,17.200822110462592,0.8673001874874651,0.23091277757500353,1.513225194262305
ssp585,2035,Pattern 2,33,18.845703822582813,18.21121815100619,19.500821954267067,17.971706861349187,0.8739969612336234,0.23951128965700336,1.5291150929178805
ssp585,2035,Pattern 3,33,16.981100415965667,16.35681276776327,17.616365484646536,16.11738071504211,0.8637197009235589,0.23943205272115836,1.4989847696044258
ssp585,2036,Pattern 1,33,17.97762453738831,17.259019951548026,18.87073857762899,17.200822110462592,0.7768024269257163,0.05819784108543402,1.6699164671664002
ssp585,2036,Pattern 2,33,18.753056113957555,18.034393318890064,19.647447591708193,17.971706861349187,0.7813492526083679,0.06268645754087884,1.6757407303590073
ssp585,2036,Pattern 3,33,16.889026826904907,16.175847305523043,17.783260144480852,16.11738071504211,0.7716461118627981,0.05846659048093131,1.665879429438742
ssp585,2037,Pattern 1,33,18.245055233464857,17.677530166639045,18.830919046340725,17.200822110462592,1.0442331230022666,0.476708056176453,1.6300969358781316
ssp585,2037,Pattern 2,33,19.020231940422782,18.451574391095342,19.61159429460988,17.971706861349187,1.0485250790735976,0.47986752974615643,1.6398874332606923
ssp585,2037,Pattern 3,33,17.157189058503437,16.605229983909993,17.725433985338753,16.11738071504211,1.0398083434613277,0.48784926886788255,1.6080532702966437
ssp585,2038,Pattern 1,33,18.454956195628615,17.74475579700042,19.14365467209798,17.200822110462592,1.254134085166023,0.5439336865378259,1.942832561635388
ssp585,2038,Pattern 2,33,19.230596098492033,18.52995377832439,19.930639129480237,17.971706861349187,1.2588892371428455,0.5582469169752038,1.9589322681310513
ssp585,2038,Pattern 3,33,17.369557995382877,16.66529053500467,18.058967887600662,16.11738071504211,1.2521772803407702,0.5479098199625589,1.9415871725585518
ssp585,2039,Pattern 1,33,18.152024994653527,17.423755081136427,19.183476634929114,17.200822110462592,0.9512028841909322,0.22293297067383622,1.9826545244665208
ssp585,2039,Pattern 2,33,18.926989403363272,18.195833912073702,19.955496105386622,17.971706861349187,0.9552825420140838,0.22412705072451544,1.9837892440374356
ssp585,2039,Pattern 3,33,17.069093937341318,16.336232528474305,18.075905633063996,16.11738071504211,0.9517132222992081,0.21885181343219387,1.9585249180218882
ssp585,2040,Pattern 1,33,18.283992574322923,17.608658020732687,19.022655159632592,17.200822110462592,1.0831704638603321,0.4078359102700951,1.821833049169998
ssp585,2040,Pattern 2,33,19.05823136122668,18.367325398681942,19.79919544357469,17.971706861349187,1.0865244998774948,0.395618537332755,1.8274885822255023
ssp585,2040,Pattern 3,33,17.19458879541705,16.552772923934704,17.92856262802682,16.11738071504211,1.0772080803749404,0.43539220889259483,1.81118191298471
ssp585,2041,Pattern 1,33,18.32941934255661,17.69069609925551,19.049069625866974,17.200822110462592,1.1285972320940174,0.4898739887929182,1.8482475154043811
ssp585,2041,Pattern 2,33,19.104121038697578,18.472953858657405,19.827513954122818,17.971706861349187,1.1324141773483913,0.5012469973082183,1.855807092773631
ssp585,2041,Pattern 3,33,17.240112236046066,16.594885448687915,17.95116368934442,16.11738071504211,1.1227315210039583,0.4775047336458066,1.8337829743023086
ssp585,2042,Pattern 1,33,18.321518414930832,17.40076169893637,19.204391255042648,17.200822110462592,1.1206963044682392,0.19993958847377727,2.003569144580054
ssp585,2042,Pattern 2,33,19.100243856962187,18.176993461755167,19.98965278457378,17.971706861349187,1.1285369956129996,0.20528660040597943,2.0179459232245955
ssp585,2042,Pattern 3,33,17.232324133019905,16.304135637904054,18.074440688900044,16.11738071504211,1.1149434179777957,0.18675492286194242,1.9570599738579353
ssp585,2043,Pattern 1,33,18.455309584267724,17.41863276492516,19.611661902642116,17.200822110462592,1.2544874738051308,0.21781065446256634,2.4108397921795244
ssp585,2043,Pattern 2,33,19.23056557957966,18.19317231823957,20.387526804108106,17.971706861349187,1.2588587182304745,0.22146545689038108,2.4158199427589184
ssp585,2043,Pattern 3,33,17.37150444406383,16.323633816964072,18.547936226174023,16.11738071504211,1.2541237290217204,0.20625310192196408,2.430555511131915
ssp585,2044,Pattern 1,33,18.61698489009744,17.76045373398083,19.427246820503004,17.200822110462592,1.4161627796348486,0.5596316235182393,2.226424710040412
ssp585,2044,Pattern 2,33,19.393089240352754,18.535233114198753,20.20595116346915,17.971706861349187,1.4213823790035691,0.563526252849568,2.2342443021199636
ssp585,2044,Pattern 3,33,17.52757396655185,16.66923501577746,18.35905803957037,16.11738071504211,1.4101932515097384,0.55185430073535,2.24167732452826
ssp585,2045,Pattern 1,33,18.5897288875902,17.4862876085007,19.351218584750413,17.200822110462592,1.3889067771276113,0.28546549803810706,2.150396474287819
ssp585,2045,Pattern 2,33,19.36651958753629,18.2646838857738,20.12711647713727,17.971706861349187,1.394812726187101,0.2929770244246115,2.1554096157880833
ssp585,2045,Pattern 3,33,17.499604852270174,16.391365854338144,18.262763384020477,16.11738071504211,1.3822241372280653,0.27398513929603396,2.1453826689783666
ssp585,2046,Pattern 1,33,18.674146202893837,17.852342948907406,19.45338393135538,17.200822110462592,1.4733240924312414,0.6515208384448151,2.2525618208927876
ssp585,2046,Pattern 2,33,19.450264149067014,18.633159689954134,20.226604941862693,17.971706861349187,1.4785572877178288,0.6614528286049485,2.254898080513507
ssp585,2046,Pattern 3,33,17.585905565174347,16.75100546815387,18.339462291086075,16.11738071504211,1.4685248501322368,0.6336247531117621,2.222081576043965
ssp585,2047,Pattern 1,33,18.64994513665924,17.681521166047926,19.848761187500017,17.200822110462592,1.4491230261966472,0.4806990555853332,2.6479390770374254
ssp585,2047,Pattern 2,33,19.42759194853725,18.459463268250524,20.62385990238525,17.971706861349187,1.4558850871880615,0.4877564069013367,2.6521530410360614
ssp585,2047,Pattern 3,33,17.55807636055324,16.594902369854516,18.742009717846003,16.11738071504211,1.4406956455111335,0.4775216548124078,2.624629002803893
ssp585,2048,Pattern 1,33,18.734965528650992,17.69595563718998,19.693481370343417,17.200822110462592,1.5341434181883977,0.49513352672738625,2.492659259880824
ssp585,2048,Pattern 2,33,19.510699505640773,18.461761308102883,20.46315477261535,17.971706861349187,1.5389926442915849,0.49005444675369464,2.4914479112661634
ssp585,2048,Pattern 3,33,17.647595207679753,16.633729651980005,18.590493959838252,16.11738071504211,1.5302144926376426,0.5163489369378944,2.4731132447961417
ssp585,2049,Pattern 1,33,18.995593671543382,18.270347608806738,19.818514899431094,17.200822110462592,1.7947715610807906,1.0695254983441451,2.6176927889685024
ssp585,2049,Pattern 2,33,19.77099847563494,19.048464957030426,20.590185913776537,17.971706861349187,1.7992916142857514,1.0767580956812395,2.6184790524273494
ssp585,2049,Pattern 3,33,17.90810478316864,17.195739560261092,18.727596396657376,16.11738071504211,1.7907240681265282,1.0783588452189832,2.6102156816152657
ssp585,2050,Pattern 1,33,18.903413672505206,17.841627626594526,19.701527956845826,17.200822110462592,1.7025915620426106,0.6408055161319355,2.5007058463832346
ssp585,2050,Pattern 2,33,19.681501301741825,18.617688414117822,20.48718671837,17.971706861349187,1.7097944403926375,0.6459815527686346,2.515479857020813
ssp585,2050,Pattern 3,33,17.810435324005564,16.76517311200026,18.590443617654334,16.11738071504211,1.6930546089634526,0.6477923969581483,2.4730629026122224
ssp585,2051,Pattern 1,33,18.942399955596386,17.832772983006496,20.10593154074587,17.200822110462592,1.7415778451337907,0.6319508725439043,2.9051094302832774
ssp585,2051,Pattern 2,33,19.718463780198096,18.60954971250465,20.8836250752457,17.971706861349187,1.746756918848911,0.637842851155461,2.9119182138965125
ssp585,2051,Pattern 3,33,17.853388441868802,16.69801796783498,18.99581609605197,16.11738071504211,1.736007726826693,0.5806372527928687,2.878435381009861
ssp585,2052,Pattern 1,33,18.95625317577098,17.759822777702453,20.136238678393852,17.200822110462592,1.7554310653083847,0.5590006672398616,2.935416567931259
ssp585,2052,Pattern 2,33,19.734196325528742,18.519044202689585,20.912612015322654,17.971706861349187,1.7624894641795545,0.5473373413403999,2.9409051539734676
ssp585,2052,Pattern 3,33,17.866015172867954,16.724529337381874,19.037343880022384,16.11738071504211,1.7486344578258453,0.6071486223397635,2.9199631649802744
ssp585,2053,Pattern 1,33,19.123261908874202,18.405786744638036,20.013975184345554,17.200822110462592,1.9224397984116086,1.2049646341754439,2.8131530738829618
ssp585,2053,Pattern 2,33,19.898775861573863,19.19123763422494,20.79166727929219,17.971706861349187,1.9270690002246769,1.2195307728757527,2.819960417943004
ssp585,2053,Pattern 3,33,18.03565745453732,17.311254924904983,18.928032816639295,16.11738071504211,1.9182767394952085,1.1938742098628723,2.8106521015971864
ssp585,2054,Pattern 1,33,19.197243710902086,18.289305820814462,20.01116503926324,17.200822110462592,1.9964216004394908,1.0884837103518692,2.8103429288006474
ssp585,2054,Pattern 2,33,19.97388115275388,19.071623609465544,20.790214654655557,17.971706861349187,2.0021742914046916,1.0999167481163554,2.8185077933063694
ssp585,2054,Pattern 3,33,18.104796267854006,17.179500681386195,18.922924206979058,16.11738071504211,1.9874155528118953,1.0621199663440848,2.805543491936947
ssp585,2055,Pattern 1,33,19.190016015272043,18.239571418542127,20.024213552946275,17.200822110462592,1.9891939048094516,1.0387493080795338,2.8233914424836817
ssp585,2055,Pattern 2,33,19.96648954744148,19.014774264959186,20.79061134688998,17.971706861349187,1.994782686092293,1.0430674036099987,2.8189044855407914
ssp585,2055,Pattern 3,33,18.104782096621307,17.15167194627853,18.95161606308494,16.11738071504211,1.987401381579198,1.0342912312364205,2.834235348042833
ssp585,2056,Pattern 1,33,19.211250398107357,18.133962756147195,20.58748381690033,17.200822110462592,2.0104282876447654,0.9331406456846011,3.3866617064377396
ssp585,2056,Pattern 2,33,19.988677918177977,18.90781322573313,21.364965933337164,17.971706861349187,2.01697105682879,0.9361063643839422,3.393259071987978
ssp585,2056,Pattern 3,33,18.12414598144175,17.0496923184701,19.492814007153623,16.11738071504211,2.0067652663996394,0.9323116034279906,3.3754332921115116
ssp585,2057,Pattern 1,33,19.434775498911307,18.830799068530226,20.490161068634162,17.200822110462592,2.2339533884487164,1.6299769580676327,3.2893389581715713
ssp585,2057,Pattern 2,33,20.210568441070514,19.608218568169768,21.26460412363453,17.971706861349187,2.238861579721328,1.6365117068205812,3.2928972622853454
ssp585,2057,Pattern 3,33,18.3467866801221,17.740577964697092,19.37477128759878,16.11738071504211,2.2294059650799927,1.6231972496549836,3.2573905725566705
ssp585,2058,Pattern 1,33,19.443450602281686,18.46691523247859,20.510380828488152,17.200822110462592,2.2426284918190937,1.2660931220159974,3.309558718025561
ssp585,2058,Pattern 2,33,20.21995897766567,19.243083691573723,21.283162118787093,17.971706861349187,2.2482521163164826,1.271376830224537,3.311455257437906
ssp585,2058,Pattern 3,33,18.356255640751655,17.379871121927597,19.428114205734687,16.11738071504211,2.2388749257095455,1.262490406885486,3.310733490692576
ssp585,2059,Pattern 1,33,19.52769951971193,18.020462243575988,20.9063910240016,17.200822110462592,2.3268774092493403,0.8196401331133949,3.705568913539007
ssp585,2059,Pattern 2,33,20.30323891419006,18.796222065289555,21.68311258025255,17.971706861349187,2.3315320528408727,0.8245152039403671,3.7114057189033653
ssp585,2059,Pattern 3,33,18.441099875987007,16.93500103075517,19.79658658373682,16.11738071504211,2.323719160944897,0.8176203157130602,3.6792058686947104
ssp585,2060,Pattern 1,33,19.672564318834397,18.748158983669832,20.627184932853762,17.200822110462592,2.4717422083718037,1.5473368732072401,3.426362822391171
ssp585,2060,Pattern 2,33,20.44929693495988,19.518376106324354,21.405894320311766,17.971706861349187,2.477590073610692,1.5466692449751682,3.434187458962581
ssp585,2060,Pattern 3,33,18.586499191640854,17.66131791453829,19.514384241142487,16.11738071504211,2.469118476598745,1.5439371994961804,3.397003526100377
ssp585,2061,Pattern 1,33,19.610555679584365,18.78483540733981,20.505676942983857,17.200822110462592,2.409733569121773,1.5840132968772167,3.3048548325212663
ssp585,2061,Pattern 2,33,20.38741032589338,19.561043018136374,21.286425301148466,17.971706861349187,2.415703464544193,1.5893361567871864,3.31471843979928
ssp585,2061,Pattern 3,33,18.527897971677536,17.70197850978027,19.43830296138901,16.11738071504211,2.410517256635429,1.584597794738162,3.3209222463468997
ssp585,2062,Pattern 1,33,19.5699442803827,18.79601347909769,20.764314364589282,17.200822110462592,2.3691221699201077,1.5951913686350985,3.563492254126691
ssp585,2062,Pattern 2,33,20.345510705342967,19.57202598934309,21.541055798195487,17.971706861349187,2.3738038439937785,1.600319127993903,3.5693489368462985
ssp585,2062,Pattern 3,33,18.4866924051492,17.705864002327516,19.66526643555381,16.11738071504211,2.36931169010709,1.5884832872854076,3.5478857205116996
ssp585,2063,Pattern 1,33,19.73347077294346,18.425698781974766,20.704992298921457,17.200822110462592,2.532648662480866,1.2248766715121733,3.5041701884588647
ssp585,2063,Pattern 2,33,20.509119545688815,19.196513184188067,21.491570276354,17.971706861349187,2.537412684339629,1.2248063228388788,3.519863415004813
ssp585,2063,Pattern 3,33,18.649723514601966,17.343754531341567,19.611633636342408,16.11738071504211,2.5323427995598586,1.226373816299457,3.4942529213002986
ssp585,2064,Pattern 1,33,19.959178674310376,19.01150049694252,21.010096783555074,17.200822110462592,2.7583565638477827,1.8106783864799276,3.8092746730924834
ssp585,2064,Pattern 2,33,20.736764596738574,19.78419316070632,21.782379395998174,17.971706861349187,2.765057735389387,1.812486299357132,3.8106725346489863
ssp585,2064,Pattern 3,33,18.865274474128558,17.93958279131082,19.901889654565725,16.11738071504211,2.7478937590864483,1.8222020762687088,3.784508939523617
ssp585,2065,Pattern 1,33,19.770649547624533,18.54754821301541,20.772946126600903,17.200822110462592,2.569827437161941,1.3467261025528174,3.5721240161383108
ssp585,2065,Pattern 2,33,20.546144257208844,19.311950107013963,21.560602050831307,17.971706861349187,2.5744373958596576,1.340243245664776,3.5888951894821197
ssp585,2065,Pattern 3,33,18.68648110660216,17.48131089958383,19.666315953964595,16.11738071504211,2.5691003915600485,1.363930184541718,3.5489352389224864
ssp585,2066,Pattern 1,33,20.158800838743343,18.94827499257179,21.20387359845768,17.200822110462592,2.9579787282807506,1.747452882109198,4.003051487995086
ssp585,2066,Pattern 2,33,20.937143901575503,19.725500641743054,21.99634049695826,17.971706861349187,2.9654370402263153,1.7537937803938655,4.024633635609074
ssp585,2066,Pattern 3,33,19.06496617495429,17.84965138010374,20.16707697258641,16.11738071504211,2.9475854599121782,1.7322706650616297,4.049696257544301
ssp585,2067,Pattern 1,33,20.163763941179962,19.140749879466625,21.640995222379885,17.200822110462592,2.9629418307173694,1.9399277690040335,4.440173111917295
ssp585,2067,Pattern 2,33,20.93987828781658,19.91398289037791,22.409966171401898,17.971706861349187,2.9681714264673937,1.9422760290287229,4.438259310052713
ssp585,2067,Pattern 3,33,19.07426865721813,18.042666217228298,20.538172958449024,16.11738071504211,2.956887942176019,1.925285502186189,4.420792243406913
ssp585,2068,Pattern 1,33,20.079741408302638,19.122785860906294,21.235196181593423,17.200822110462592,2.8789192978400475,1.9219637504437004,4.034374071130832
ssp585,2068,Pattern 2,33,20.85559492098891,19.895643829277113,22.02118673155664,17.971706861349187,2.883888059639723,1.9239369679279257,4.0494798702074535
ssp585,2068,Pattern 3,33,18.996770149094974,18.033616396511707,20.149338848531276,16.11738071504211,2.879389434052866,1.9162356814695982,4.031958133489165
ssp585,2069,Pattern 1,33,20.26437482401845,18.977826851419113,21.666131752478368,17.200822110462592,3.0635527135558562,1.7770047409565208,4.465309642015775
ssp585,2069,Pattern 2,33,21.040735325995644,19.754099430384993,22.45041892312215,17.971706861349187,3.069028464646458,1.7823925690358067,4.478712061772964
ssp585,2069,Pattern 3,33,19.17623862578465,17.89144669188306,20.54576728043318,16.11738071504211,3.0588579107425398,1.774065976840953,4.428386565391071
ssp585,2070,Pattern 1,33,20.518102208358425,19.031458320487136,22.158403810139717,17.200822110462592,3.317280097895831,1.8306362100245452,4.957581699677126
ssp585,2070,Pattern 2,33,21.294010707812095,19.809126502748903,22.91997656996775,17.971706861349187,3.3223038464629076,1.8374196413997155,4.948269708618563
ssp585,2070,Pattern 3,33,19.428369707136977,17.952289288972587,21.08918008148283,16.11738071504211,3.3109889920948654,1.8349085739304756,4.971799366440719
ssp585,2071,Pattern 1,33,20.375740179281188,19.200973763794714,21.940395368785722,17.200822110462592,3.174918068818593,2.000151653332123,4.73957325832313
ssp585,2071,Pattern 2,33,21.15025821780061,19.966951041787976,22.700251478771747,17.971706861349187,3.1785513564514223,1.9952441804387875,4.728544617422559
ssp585,2071,Pattern 3,33,19.289244089621533,18.12556850408363,20.838184733005598,16.11738071504211,3.171863374579423,2.008187789041521,4.720804017963486
ssp585,2072,Pattern 1,33,20.333964238730967,19.30014427437017,21.225421858784127,17.200822110462592,3.133142128268373,2.0993221639075763,4.0245997483215366
