line_name,raw_annual_mean_c,raw_jas_mean_c,raw_cdd24,raw_hdd18,raw_days,scenario,model,year,pattern,downscaled_annual_mean_c,downscaled_jas_mean_c,downscaled_cdd24,downscaled_hdd18,downscaled_days,downscaled_minus_raw_c
清瑞线（454）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 3,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
清电线（458）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
清胜线（459）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
清达三回（465）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
清达二回（469）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
清鑫线（466）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
瀼河线（457）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.58738004249573,29.373305117829698,604.68734080859,1052.5758840397275,365,-0.21677912193298
熊园一回(453),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
熊园二回(467),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
熊家一回(465),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
熊家二回(466),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.85694277390322,29.790604213161384,663.7663042521071,1032.168427309918,365,0.1932750950702129
熊铁一回(456),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.85694277390322,29.790604213161384,663.7663042521071,1032.168427309918,365,0.1932750950702129
申凤线(464),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
申化线(451),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,16.82173674416009,26.30900400875114,257.90959617923795,1475.460307016729,365,-2.8419309346729165
申叶线(459),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 3,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
申周线(457),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
申园二回(463),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,16.82173674416009,26.30900400875114,257.90959617923795,1475.460307016729,365,-2.8419309346729165
申园线(487),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
申城线(468),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,16.82173674416009,26.30900400875114,257.90959617923795,1475.460307016729,365,-2.8419309346729165
申大线(469）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
申安一回(483),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,16.82173674416009,26.30900400875114,257.90959617923795,1475.460307016729,365,-2.8419309346729165
申安二回(478),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
申明线(458),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
申污线(488),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
申湖线(455),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,16.82173674416009,26.30900400875114,257.90959617923795,1475.460307016729,365,-2.8419309346729165
申玉线(467),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.07129130499156,28.884232639037183,540.3534860181693,1131.6291272338228,365,-0.5923763738414465
申筑一回(474),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
申筑二回(456),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
申纺一回(482),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,16.82173674416009,26.30900400875114,257.90959617923795,1475.460307016729,365,-2.8419309346729165
申纺三回(479),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,16.82173674416009,26.30900400875114,257.90959617923795,1475.460307016729,365,-2.8419309346729165
申纺二回(481),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,16.82173674416009,26.30900400875114,257.90959617923795,1475.460307016729,365,-2.8419309346729165
申萃一回(477),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
申萃二回(462),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
申运线(486),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
申铁一回(461),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 3,16.82173674416009,26.30900400875114,257.90959617923795,1475.460307016729,365,-2.8419309346729165
申铁二回(465),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,16.82173674416009,26.30900400875114,257.90959617923795,1475.460307016729,365,-2.8419309346729165
申飞一回（471),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
申飞二回(473),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
白双线（457）,19.855198,29.152725,653.4107,1069.0575,365,ssp126,ACCESS-CM2,2090,Pattern 1,18.37129461941059,28.152083772550785,444.3594094945411,1227.789009532247,365,-1.4839032870835496
白土线（454）,17.790022,27.01941,377.51636,1385.8125,365,ssp126,ACCESS-CM2,2090,Pattern 1,16.266780863352135,25.63346765328917,199.59868780037667,1566.0643331172641,365,-1.5232410330101693
白地线（453）,17.790022,27.01941,377.51636,1385.8125,365,ssp126,ACCESS-CM2,2090,Pattern 3,17.41156657533694,27.042649567579065,325.29855579784675,1375.6494027841711,365,-0.3784553210253634
白大线（459）,19.855198,29.152725,653.4107,1069.0575,365,ssp126,ACCESS-CM2,2090,Pattern 1,18.37129461941059,28.152083772550785,444.3594094945411,1227.789009532247,365,-1.4839032870835496
白太线（456）,19.855198,29.152725,653.4107,1069.0575,365,ssp126,ACCESS-CM2,2090,Pattern 1,17.316318861334167,26.922508348802747,313.19513512965807,1389.35380350523,365,-2.538879045159973
白恒一回（458）,17.790022,27.01941,377.51636,1385.8125,365,ssp126,ACCESS-CM2,2090,Pattern 1,16.17385740550869,25.58595475424357,195.23583166912982,1592.3659878996,365,-1.6161644908536132
白普线（455）,17.790022,27.01941,377.51636,1385.8125,365,ssp126,ACCESS-CM2,2090,Pattern 3,16.266780863352135,25.63346765328917,199.59868780037667,1566.0643331172641,365,-1.5232410330101693
白石线（455）,19.855198,29.152725,653.4107,1069.0575,365,ssp126,ACCESS-CM2,2090,Pattern 2,18.37129461941059,28.152083772550785,444.3594094945411,1227.789009532247,365,-1.4839032870835496
白羊线（453）,19.855198,29.152725,653.4107,1069.0575,365,ssp126,ACCESS-CM2,2090,Pattern 2,18.37129461941059,28.152083772550785,444.3594094945411,1227.789009532247,365,-1.4839032870835496
相化线（321）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
相安线（453）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
相思线（451）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
相柱线（454）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
相鹿线（452）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
立苇一回（451）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 1,17.060404095688558,26.55105942044774,278.0256714829032,1424.6623363951578,365,-1.2380368375389814
立苇三回（453）,19.855198,29.152725,653.4107,1069.0575,365,ssp126,ACCESS-CM2,2090,Pattern 2,18.510277024332968,28.255682628739336,457.27380276212136,1199.1372725551817,365,-1.3449208821611727
立苇二回（452）,19.855198,29.152725,653.4107,1069.0575,365,ssp126,ACCESS-CM2,2090,Pattern 2,18.510277024332968,28.255682628739336,457.27380276212136,1199.1372725551817,365,-1.3449208821611727
红沙一回(459),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.313831237014472,30.343394799078254,729.3569449980524,972.5171919723022,365,0.6501635581814647
红沙二回(461),19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.85694277390322,29.790604213161384,663.7663042521071,1032.168427309918,365,0.1932750950702129
罗中线（459）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 3,17.109995003571264,26.57185873361377,280.1967734311316,1416.6569674217114,365,-1.1884459296562753
罗田线（451）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 1,15.506614244391429,24.74050041865375,134.38664290308154,1713.836233796647,365,-2.7918266888361103
罗电线（456),18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 3,15.506614244391429,24.74050041865375,134.38664290308154,1713.836233796647,365,-2.7918266888361103
罗铁线（322）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 1,15.506614244391429,24.74050041865375,134.38664290308154,1713.836233796647,365,-2.7918266888361103
罗马线（458）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 2,15.506614244391429,24.74050041865375,134.38664290308154,1713.836233796647,365,-2.7918266888361103
腾高二回（474）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
走中线（454）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,17.629433634024252,27.108731625169224,332.9747102903931,1328.265466853489,365,-2.1747255304044586
走马线（453）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,17.260949447032512,26.693349253993347,291.42276081207103,1386.6874468054327,365,-2.5432097173961985
赶场线（452）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 1,18.496372809489554,28.261859984722445,461.5072243552735,1213.6033673750092,365,0.19793187626201458
重啤线（466）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,18.49595249456943,28.225298256999594,455.69010436819696,1205.9834905328105,365,-1.167715184263578
金管一回（466）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
金管三回（463）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
金管二回（465）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
钢厂三回（456）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
钢厂二回（455）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
长坝线（452）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 1,18.496372809489554,28.261859984722445,461.5072243552735,1213.6033673750092,365,0.19793187626201458
长坪线（457）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
长大线（459）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
长天线（453）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
长开线（461）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
长戒线（452）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
长楼线（457）,19.855198,29.152725,653.4107,1069.0575,365,ssp126,ACCESS-CM2,2090,Pattern 2,17.316318861334167,26.922508348802747,313.19513512965807,1389.35380350523,365,-2.538879045159973
长永线（455）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,17.767034551449818,27.481978197592145,372.6779092590916,1329.2695626474122,365,-1.8966331273831898
长河线（461）,19.855198,29.152725,653.4107,1069.0575,365,ssp126,ACCESS-CM2,2090,Pattern 1,18.510277024332968,28.255682628739336,457.27380276212136,1199.1372725551817,365,-1.3449208821611727
长流线（454）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
长消线（456）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 2,18.496372809489554,28.261859984722445,461.5072243552735,1213.6033673750092,365,0.19793187626201458
长滩线（459）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 2,18.496372809489554,28.261859984722445,461.5072243552735,1213.6033673750092,365,0.19793187626201458
长玉线（462）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 2,18.496372809489554,28.261859984722445,461.5072243552735,1213.6033673750092,365,0.19793187626201458
长电线（456）,19.663668,28.95122,627.0913,1104.081,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.219360795012594,29.09911831076084,564.9516394403986,1112.2725845123937,365,-0.4443068838204134
长茨线（458）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 2,18.496372809489554,28.261859984722445,461.5072243552735,1213.6033673750092,365,0.19793187626201458
长衡线（458）,19.855198,29.152725,653.4107,1069.0575,365,ssp126,ACCESS-CM2,2090,Pattern 1,18.510277024332968,28.255682628739336,457.27380276212136,1199.1372725551817,365,-1.3449208821611727
长高二回（453）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 1,18.496372809489554,28.261859984722445,461.5072243552735,1213.6033673750092,365,0.19793187626201458
龙代线（451）,17.093801,26.27128,294.3124,1504.8278,365,ssp126,ACCESS-CM2,2090,Pattern 1,16.335806436448202,25.577396777673062,194.0624244793422,1542.5575955131683,365,-0.7579950619648841
龙医一回（458）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
龙医二回（469）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
龙恒线（456）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 3,16.41434530534663,25.86379810660297,218.3185060512874,1550.4478490051365,365,-1.8840956278809102
龙新线（452）,17.093801,26.27128,294.3124,1504.8278,365,ssp126,ACCESS-CM2,2090,Pattern 3,18.788733157388112,28.48331333716514,485.73656378607444,1160.3898204582777,365,1.694931658975026
龙梨线（458）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 1,16.41434530534663,25.86379810660297,218.3185060512874,1550.4478490051365,365,-1.8840956278809102
龙渝线（467）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
龙燕线（453）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 3,18.806743811669612,28.486258748444474,487.28377885730765,1156.9383945993713,365,-0.9974153527590985
龙电一回（478）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
龙电二回（479）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
龙电线（457）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 1,18.083579029502467,27.72422469657191,395.8661064448085,1261.7895689974405,365,-0.21486190372507252
龙相一回（451）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
龙相三回（454）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
龙相二回（472）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
龙相四回（471）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
龙石一回（452）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
龙石二回（473）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 2,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
龙腾一回（477),19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.220212557217387,30.05713771448361,696.1954690069042,963.2645624186252,365,0.41605339278867604
龙腾三回（476）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.220212557217387,30.05713771448361,696.1954690069042,963.2645624186252,365,0.41605339278867604
龙腾二回（462）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,19.559065679413237,29.378444884720555,603.6466759721334,1060.6235692246582,365,-0.2450934850154738
龙腾五回（459）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.220212557217387,30.05713771448361,696.1954690069042,963.2645624186252,365,0.41605339278867604
龙腾四回（461）,19.80416,29.03276,639.9294,1074.7937,365,ssp126,ACCESS-CM2,2090,Pattern 1,20.220212557217387,30.05713771448361,696.1954690069042,963.2645624186252,365,0.41605339278867604
龙驹二回（461）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 2,18.242725376556574,27.94454824536876,423.7513264695629,1247.741999310478,365,-0.05571555667096462
龙驹线（453）,18.29844,27.520323,438.13318,1304.1309,365,ssp126,ACCESS-CM2,2090,Pattern 1,16.164738454463507,25.566149063694308,193.45691884063328,1590.9684132767786,365,-2.1337024787640324
龙高线（454）,17.093801,26.27128,294.3124,1504.8278,365,ssp126,ACCESS-CM2,2090,Pattern 1,16.335806436448202,25.577396777673062,194.0624244793422,1542.5575955131683,365,-0.7579950619648841
万书线（462）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
万利高速（457）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 1,18.375885060174994,28.290530958079238,460.8341281167794,1321.7562318976927,365,-0.6523341628474668
万复线（467）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
万州桥四回（454）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
万永线（463）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 1,18.227815570153965,28.075645286355577,437.2508939339931,1341.434712708285,365,-0.8004036528684964
万滨一回（459）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
万滨二回（461）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
三铁二回（462）,18.585735,28.28903,512.8418,1309.6456,365,ssp585,ACCESS-CM2,2030,Pattern 1,18.37480069896312,28.236762881103097,455.68445035419745,1321.9562251196926,365,-0.21093462208180114
三高线（461）,18.585735,28.28903,512.8418,1309.6456,365,ssp585,ACCESS-CM2,2030,Pattern 2,18.37480069896312,28.236762881103097,455.68445035419745,1321.9562251196926,365,-0.21093462208180114
五乐线（442）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
五俪一回（477）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
五俪二回（482）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 1,17.652476759731833,27.41671090431799,360.2130268261998,1416.3480778229896,365,-1.3757424632906279
五友线（488）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 1,17.652476759731833,27.41671090431799,360.2130268261998,1416.3480778229896,365,-1.3757424632906279
五星二回（481）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 2,17.652476759731833,27.41671090431799,360.2130268261998,1416.3480778229896,365,-1.3757424632906279
五桥一回（462）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 1,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
五桥三回（461）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 1,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
五桥二回（479）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 2,17.652476759731833,27.41671090431799,360.2130268261998,1416.3480778229896,365,-1.3757424632906279
五桥五回（472）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
五桥六回（485）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
五桥四回（467）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 1,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
五水一回（441）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 1,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
五水二回（465）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
五汇线（463）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 2,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
五联一回（469）,19.02822,28.6926,565.6072,1231.9951,365,ssp585,ACCESS-CM2,2030,Pattern 1,19.47035550217687,29.534807446396652,618.4888043965925,1178.3969707911747,365,0.4421362791544077
